date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-12-21,10.5,8.3,12.9,4,0,193.3,17.6,40.3,1027.9,120
2015-12-22,11.2,5.8,14.3,0,0,200.3,15.1,35.6,1029.6,360
2015-12-23,10.8,6.1,12.9,0,0,197.7,13.3,41,1029.2,0
2015-12-24,11.4,7.9,15.8,0,0,191.2,12.2,39.6,1026.4,252
2015-12-25,12,6.4,15.2,0,0,197.8,13.3,34.2,1030.9,402
2015-12-26,8.4,3.3,14.1,0,0,195.3,8.6,35.3,1031.3,402
2015-12-27,6.4,0.3,13.4,0,0,191.4,7.9,28.4,1031.5,378
2015-12-28,1.6,-2,7.9,0.1,0,0.5,3.6,10.4,1029.2,402
2015-12-29,2.1,-4.2,7.4,0.1,0,14.6,4.7,16.6,1029.2,240
2015-12-30,3.4,0.1,4.5,0,0,222.1,5.8,16.6,1027.1,0
2015-12-31,5.7,1.7,8.7,1.6,0,185.8,8.3,20.9,1024.4,0
