date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-02-14,2.7,-3.4,10.7,0,0,352.6,4.7,14.8,1036.7,546
2019-02-15,2.7,-3.5,11.3,0,0,359.2,3.6,11.5,1033,557
2019-02-16,5,-2.8,15.6,0,0,224.9,4.3,15.8,1028.9,563
2019-02-17,6,-2.6,18.2,0,0,339.6,4,18.4,1024.9,566
2019-02-18,6.2,-2.3,15.5,0,0,232.2,5.4,17.3,1021.3,547
2019-02-19,6.8,1.1,11,0,0,225.9,8.3,22.3,1022,6
2019-02-20,6.6,2,13.4,0,0,6.8,4.3,13.7,1025.3,352
2019-02-21,7.2,-0.3,16.1,0,0,240.3,5.4,14.8,1029.2,491
2019-02-22,8.7,2.8,14,0.1,0,33,8.3,25.9,1034.4,136
2019-02-23,4.9,-0.3,12.2,0,0,21.8,10.8,31.3,1036.1,516
2019-02-24,4.1,-2.4,12.2,0,0,29,7.6,26.6,1036.6,592
2019-02-25,5.8,-2.7,16,0,0,35.1,7.6,23.4,1036.1,593
2019-02-26,6.6,-1.6,17,0,0,2.3,5,24.5,1033.6,523
2019-02-27,7.4,-1.4,17.1,0,0,22.4,4.3,15.1,1027.3,600
2019-02-28,11.1,0.9,20.4,0,0,220.2,18,49.7,1020.6,594
2019-03-01,8.8,7,10.6,3.1,0,228.5,13,39.2,1017.9,0
2019-03-02,9.1,6.6,12.8,0,0,207.4,14.4,37.1,1019.3,83
2019-03-03,11,8.8,13.7,0,0,198.8,19.4,47.5,1015,14
2019-03-04,10.5,5.5,15,3.6,0,213.7,26.6,89.6,1004.8,96
2019-03-05,7.3,5.5,10.6,0.9,0,192,18.4,52.6,1012.7,7
2019-03-06,9.7,2.2,16.3,0,0,178.5,9,25.9,1005.9,289
2019-03-07,10.4,7.6,13.3,0,0,209.5,25.9,64.4,1004.2,184
2019-03-08,9.5,6.5,13.8,0,0,224,18.7,45,1016.8,172
2019-03-09,10.5,8.7,13.1,0.8,0,208.2,27.4,62.6,1019.7,1
2019-03-10,11.7,6.3,15.9,3.6,0,225.6,27.4,85,1015.4,150
2019-03-11,5,0.6,7.7,2.8,0,243.5,17.6,58.7,1024.5,72
2019-03-12,7.8,1.7,13.4,0,0,199.2,18.4,68.8,1020.3,273
2019-03-13,7.3,4.9,10.3,2,0,235.8,24.8,55.8,1014.6,278
2019-03-14,6.1,5.1,7.3,10.3,0,212.6,25.9,65.2,1012.6,0
2019-03-15,9.9,6.7,13,8,0,209.5,22.3,52.6,1013.9,0
2019-03-16,12,10.2,14.3,0.3,0,211.3,23.8,51.1,1014.6,294
2019-03-17,10.1,2.7,17,1.6,0,218.9,19.8,51.5,1009.6,203
2019-03-18,4.9,1.3,9.4,2.4,0,206.6,11.9,36.4,1021.3,200
2019-03-19,5,-0.8,11.3,0,0,352.2,6.5,24.8,1028.3,577
2019-03-20,4.8,-2.4,12.5,0,0,27.5,8.6,37.1,1033.9,677
2019-03-21,6.5,-1.6,15.8,0,0,22.3,9.7,32.8,1032.3,679
2019-03-22,8.8,-1,18.4,0,0,281,5.4,15.1,1029.5,678
2019-03-23,9.6,0.9,18.1,0,0,158.1,6.5,21.2,1027.7,679
2019-03-24,8.8,0.8,15.8,0,0,348.4,7.2,29.9,1024.8,567
2019-03-25,7.5,3.3,12,2.6,0,340.5,13,51.8,1024.7,343
2019-03-26,6.2,2.7,11.2,0,0,40.8,7.6,21.2,1030.6,270
2019-03-27,6.7,1.2,12.2,0,0,41.5,7.6,30.6,1032.1,298
2019-03-28,8.3,-1,16.7,0,0,31.7,13,42.8,1032.3,648
2019-03-29,10.7,3,18.9,0,0,8.5,7.2,22,1028.3,696
2019-03-30,11.4,2.2,20.4,0,0,179.6,6.5,18.4,1023.2,703
2019-03-31,11.5,1.8,20.4,0,0,,9.7,36,1019.3,701
2019-04-01,11.7,4,18.4,0,0,19.4,12.6,31.7,1016.7,638
2019-04-02,14.4,4.4,21.9,0,0,212.6,14,58.7,1009.1,457
2019-04-03,7.5,4.4,11.5,11,0,181.8,13,36.4,1004.2,0
2019-04-04,3.7,2.7,4.5,14.2,0,224.3,8.3,22.7,1002.4,0
2019-04-05,5.5,2,8.9,0,0,70.5,5.8,18.7,1005.3,49
2019-04-06,6.9,-0.7,14.1,0,0,48.2,7.9,22,1003.8,514
2019-04-07,9.9,6.3,13.1,4.9,0,200.5,10.1,25.2,1006,2
2019-04-08,10.9,8.3,14.6,4.5,0,204.4,9.7,28.1,1010.7,150
2019-04-09,9.7,7.9,11.2,8.4,0,344,4,10.1,1010.4,0
2019-04-10,9,5.9,11.2,9.2,0,352.9,7.9,22.3,1011.2,0
2019-04-11,7.3,1.8,13.1,0,0,14.7,15.8,42.8,1017.3,628
2019-04-12,5.6,0,11.6,0,0,3.8,14.4,37.8,1020.1,422
2019-04-13,4.3,1.7,7,0.1,0,8.1,14,32,1020.5,46
2019-04-14,4.3,0.9,8.5,0.4,0,6.8,10.8,25.6,1021.4,0
2019-04-15,8.3,-1.5,18.5,0,0,31.6,7.6,28.4,1020.3,698
2019-04-16,11.2,2.7,17.9,1.5,0,241.5,6.5,27,1018,319
2019-04-17,13.2,8.5,18.2,0.5,0,78.5,7.6,25.6,1020.7,307
2019-04-18,14.7,3.6,22.2,0,0,15.9,10.4,33.5,1021,757
2019-04-19,15.2,6.4,22.7,0,0,17.3,7.2,24.1,1025,763
2019-04-20,15.6,5.9,25.4,0,0,27.3,9.4,35.3,1024.4,783
2019-04-21,15.1,5.7,24.8,0,0,9.8,8.6,27,1016.9,629
2019-04-22,15.5,5.3,25.8,0,0,35.8,9.7,31.7,1005.4,691
2019-04-23,15.5,9.1,22.4,0,0,358.8,5.8,18,997.6,353
2019-04-24,13.7,6.7,24.2,5.4,0,268.1,12.6,69.5,1003.3,395
2019-04-25,12.2,4.4,19.8,0,0,336.2,10.1,30.2,1008.8,443
2019-04-26,9.8,7,13,7.3,0,187,12.2,28.4,1016.2,27
2019-04-27,9.7,6.4,13.8,3.9,0,207.7,19.1,57.2,1018.2,50
2019-04-28,7.5,4.1,12.3,5.9,0,209.4,10.8,38.9,1021.4,285
2019-04-29,9.3,3.2,14.2,0,0,15,6.8,25.9,1022.9,321
2019-04-30,10.5,5.3,15.7,0.8,0,10.3,6.1,21.6,1020.3,269
2019-05-01,11.8,2.7,19.9,0,,338.7,5.8,22,1015.7,806
2019-05-02,11.8,5.1,19.8,1.5,,234.8,9,37.8,1011.3,409
2019-05-03,10.9,6.8,15.2,8.8,,246.3,6.8,24.8,1012,148
2019-05-04,5.5,2.6,9.9,9.9,,186.6,12.6,51.8,1010.7,6
2019-05-05,6.1,1,10.8,0.1,,8.4,12.6,36.7,1018.8,328
2019-05-06,7.7,2,12.7,0,,345,6.5,28.1,1021.5,402
2019-05-07,10.1,2.6,15.9,0,,359.5,5.4,22.3,1017.3,585
2019-05-08,11.2,8.9,13.8,6.1,,182.6,11.9,42.5,1005.6,0
2019-05-09,11.4,5.9,15.1,1.5,,209.7,17.6,66.6,1003.5,87
2019-05-10,12.9,9.8,17.2,0.2,,170.8,8.6,26.3,1011.2,168
2019-05-11,13,6.5,19.1,4.2,,227.2,19.4,63,1013,200
2019-05-12,9,4.3,13.7,0,,11.2,15.8,45,1030.1,619
2019-05-13,10.1,2.9,17,0,,33.7,17.6,46.8,1032.8,706
2019-05-14,10.4,2.5,16.1,0,,26.6,16.9,53.6,1027.9,742
2019-05-15,10.2,2.1,16.5,0,,31.7,16.2,43.9,1022,705
2019-05-16,10.9,2.6,16.5,0,,33.7,9,28.8,1014.1,415
2019-05-17,13.8,5.3,20.2,0,,349.3,7.6,24.1,1006,450
2019-05-18,14.5,11,20.9,4,,21,7.2,27.4,1005.3,268
2019-05-19,14.5,11.7,18.7,4.3,,10.9,5,18,1004.9,232
2019-05-20,14.6,12.6,19.1,12.5,,215.8,8.3,45,1006.4,17
2019-05-21,12.6,11.7,13.9,17.2,,232,9.4,27.4,1013.8,0
2019-05-22,13.9,8.7,19.3,0.4,,259.7,6.8,28.8,1019.3,623
2019-05-23,14.7,6.5,21.3,0,,13.3,8.3,24.5,1018.2,827
2019-05-24,16.7,10.1,22.7,0,,346.6,6.1,21.2,1014.5,589
2019-05-25,16.8,10.9,22.4,1,,327.3,7.6,29.5,1015.3,476
2019-05-26,16.4,8.6,22.9,0,,22.7,5.4,19.8,1015.8,808
2019-05-27,16.1,10.5,21.6,0,,225.2,7.9,32.4,1010.7,229
2019-05-28,13.6,10,18,13.5,,209.7,9.7,36.4,1010.4,128
2019-05-29,13.5,10.3,18.1,1.2,,16.9,8.6,28.8,1020.6,372
2019-05-30,16.3,6.8,22.4,0,,223.7,6.1,20.5,1025.5,637
2019-05-31,19.3,14.5,25.5,0,,37.6,5.4,20.9,1024.8,635
2019-06-01,20.5,11.8,27.4,0,,8.1,7.6,23,1020.9,888
2019-06-02,23,13.6,30.9,0,,215.9,8.3,25.6,1015.7,883
2019-06-03,20.7,14.4,30.4,0.6,,251.4,7.9,69.8,1014.5,565
2019-06-04,22.8,13.2,33.2,1.1,,301.9,5.4,20.2,1009.1,826
2019-06-05,23.3,16.5,28.2,0,,245.1,10.4,49,1005,685
2019-06-06,13.5,9.1,19.6,1.5,,197.4,9.4,40,1014.8,121
2019-06-07,16.1,9.1,26.1,1.9,,295.9,10.1,58.7,1012.7,595
2019-06-08,17.2,11.1,23.1,0,,208.1,15.5,40.3,1022.8,849
2019-06-09,16.1,8.5,21,2.5,,335.6,6.5,26.6,1020.7,308
2019-06-10,16.3,14.3,19.7,10.6,,204,8.3,24.8,1014.3,49
2019-06-11,15.7,12.7,18.9,8.4,,25.2,7.2,23.4,1011.7,54
2019-06-12,16.5,13,21.4,11.5,,214.2,8.3,30.6,1011.4,375
2019-06-13,18.7,12.3,25,1.4,,182.4,9.7,40.3,1014.3,740
2019-06-14,17.4,10.9,22,1.1,,227.1,8.6,23.8,1014.1,109
2019-06-15,19.4,15,23.9,15.9,,229.5,10.8,33.8,1015,331
2019-06-16,18.3,13,23.3,12.8,,193.1,6.1,24.1,1021.3,509
2019-06-17,19.7,10.9,26.3,0.2,,10,10.4,34.6,1017.9,891
2019-06-18,22.5,13.7,29.6,0.3,,246.3,5.4,19.4,1013.5,739
2019-06-19,23.7,16.3,30.4,0.9,,216.9,10.8,41.8,1009.9,747
2019-06-20,19.2,16.3,23.8,2.8,,155.7,9.7,37.8,1013.9,150
2019-06-21,20.1,14.8,24.7,0.2,,27.2,9,25.2,1017.4,792
2019-06-22,17.3,14.4,21.2,3.6,,20.6,7.9,21.2,1017.1,3
2019-06-23,20.8,15.7,27.5,0,,30.1,7.6,26.6,1016.8,495
2019-06-24,24.6,16.8,30.2,0,,32.6,7.2,22.7,1017,848
2019-06-25,26.5,18.3,33.2,0,,152.5,6.5,24.1,1018.1,777
2019-06-26,27.1,19,34,0,,26.1,6.5,19.1,1020.9,844
2019-06-27,25.4,18.2,31.9,0,,1.4,11.5,32.4,1021.4,874
2019-06-28,22.2,14.4,29,0,,18.3,11.5,32,1020.7,902
2019-06-29,23.8,13.8,31.9,0,,17.3,10.4,28.8,1016.8,900
2019-06-30,28.4,17.2,36.9,0,,207.5,9.4,27.4,1014.5,886
2019-07-01,25.2,20.2,28.5,0.1,,31.1,11.9,34.9,1016.5,579
2019-07-02,21.2,15.4,26.6,0.1,,16.3,14,35.3,1019.1,839
2019-07-03,19.8,12.9,26.8,0,,13.8,14,38.2,1019.6,759
2019-07-04,20.1,12.3,27.4,0,,13.4,11.2,32.4,1019.9,882
2019-07-05,22,12.1,30.8,0,,344.9,5.8,21.2,1016.6,888
2019-07-06,23.2,13.4,29.8,0.1,,219.6,10.1,38.5,1011.4,442
2019-07-07,20,15.6,26.1,0,,0.5,10.1,35.6,1012.5,360
2019-07-08,17.4,11.2,22.2,0,,24.6,10.8,32,1016.9,348
2019-07-09,15.8,8.2,22,0,,20.4,14.4,39.6,1018.3,868
2019-07-10,16.9,6.3,24.5,0,,28.1,7.6,39.2,1018.3,876
2019-07-11,18.5,13,23.6,0.2,,174.3,6.5,21.6,1014.9,189
2019-07-12,19.6,14,27.1,5.6,,203.5,12.2,49,1013,356
2019-07-13,17.9,12.1,23.4,3.1,,238.1,6.1,22.3,1017.5,464
2019-07-14,16.5,11.9,21.3,8.2,,13.2,13.3,40.3,1016.5,175
2019-07-15,17.4,10.7,23.8,0,,17.5,12.6,31,1016.6,590
2019-07-16,18.2,9.5,26.4,0,,34.1,7.2,21.2,1016.8,802
2019-07-17,20,12,28.1,0,,353,5.8,37.4,1013.4,782
2019-07-18,21.3,11.8,29.3,0,,222.4,6.5,24.8,1012.5,482
2019-07-19,21.9,16.3,27.3,0,,236.9,8.6,24.1,1014.7,376
2019-07-20,24.9,14.1,33.1,0.1,,222.8,11.9,43.2,1013.5,632
2019-07-21,23.1,17.8,29.2,4.4,,154.6,9,25.2,1020.4,508
2019-07-22,23,14.9,30.2,0,,22.6,5.8,23,1022.7,768
2019-07-23,25.3,14.8,34.3,0,,22.1,7.9,24.1,1018.4,863
2019-07-24,27.2,17.1,36.7,0,,189.8,6.1,19.1,1014.8,832
2019-07-25,28.1,17.2,37.5,0,,20.4,9.4,33.1,1013,832
2019-07-26,28.3,20.1,35.4,4.2,,238,11.2,67.3,1008.5,748
2019-07-27,22.1,17.9,28.3,1.3,,204.3,10.4,56.9,1003.2,374
2019-07-28,19,16.8,20.4,0.5,,302.5,7.9,26.3,1004.5,0
2019-07-29,20.7,14,27,0,,151.7,6.1,21.6,1011.3,746
2019-07-30,22.7,18.1,29.7,2,,221.3,8.6,36,1013.4,467
2019-07-31,20.5,12.7,25.2,0,,227.9,7.9,22.3,1017.6,453
2019-08-01,19,10.1,26.4,0,,28.5,6.1,35.3,1017.3,713
2019-08-02,20.9,14.8,27.6,0,,304.8,5.4,22.3,1014.6,361
2019-08-03,19.8,12.7,26.1,0,,33.3,6.8,32.8,1016.2,472
2019-08-04,21.2,12.9,29.3,0,,285.8,5,18,1015,726
2019-08-05,23.7,16.8,31,0.1,,226.2,8.3,32.8,1012.2,313
2019-08-06,22.8,16.7,30.2,17.3,,210.6,10.8,39.2,1011.3,430
2019-08-07,19.3,17.1,20.9,36.5,,193.9,9,29.2,1010.3,17
2019-08-08,21.5,14.8,27.9,0,,196.3,6.8,20.5,1012.9,756
2019-08-09,24.6,14.9,33.7,0.5,,200.2,9.4,33.5,1010,425
2019-08-10,22.5,17,27.4,11.5,,202.2,14.4,38.2,1016,518
2019-08-11,18.9,14,26.7,9.7,,342.4,9.4,46.1,1016.6,423
2019-08-12,17.2,13.5,22.5,1.6,,156.1,6.8,27,1017.7,284
2019-08-13,16.4,10.9,21.5,0,,234.4,7.2,23.4,1019.7,492
2019-08-14,17.1,9.1,23.8,0,,211.4,6.1,24.1,1018.8,765
2019-08-15,17.7,12.9,22.3,2.9,,200.4,12.2,33.5,1015.9,95
2019-08-16,19.2,12.2,25.5,0,,200.6,6.8,19.4,1017.6,725
2019-08-17,18.6,14.4,23.9,0.1,,220.1,7.9,31.7,1013.1,0
2019-08-18,22.5,14.7,30.9,7,,235.2,10.1,40.3,1010,555
2019-08-19,20.4,16.6,24.4,0.4,,204.6,9,24.8,1017.4,322
2019-08-20,15.8,11.3,18.1,5,,1.6,5.8,15.8,1023.9,0
2019-08-21,15.8,8.6,24.1,1,,67.1,7.2,31.3,1026.8,433
2019-08-22,17.4,8.4,25.5,0,,26.9,7.6,29.9,1024.2,762
2019-08-23,19.4,10.4,27.3,0,,22.2,7.6,27,1022.9,775
2019-08-24,20.1,12.2,28,0,,344.6,5,22.3,1019.5,653
2019-08-25,21.9,14.6,30.6,0,,280.4,5,14.8,1018.1,765
2019-08-26,22.6,13.6,30.7,0,,330.9,5.4,27.4,1017.1,763
2019-08-27,24.3,16.5,31.8,0,,208,6.8,25.6,1015.6,700
2019-08-28,24.3,18.5,31.3,0,,209.3,5.4,15.5,1015.6,358
2019-08-29,23.4,17.6,30.7,0,,227.7,6.8,24.8,1018.5,457
2019-08-30,22.3,14.8,29.7,0,,36.4,6.5,26.3,1020.6,729
2019-08-31,24,16,32.2,0,,211.2,9,25.6,1013.7,750
2019-09-01,21.3,16.7,25,0.6,,322.7,11.2,33.8,1014.9,404
2019-09-02,17.5,11.6,23.2,0,,25.5,10.1,39.6,1021.9,540
2019-09-03,16.3,7.4,24.8,0,,325.3,4.7,24.1,1024.1,747
2019-09-04,18.2,7.8,27.4,0,,242.6,6.1,27.7,1017.5,743
2019-09-05,16.5,12.7,20.3,0.4,,351.8,9,30.2,1020.6,126
2019-09-06,15,9.5,21.2,0,,19.5,10.4,28.8,1022.6,328
2019-09-07,13.8,8.3,20.9,3.6,,196.1,7.6,41,1019.7,122
2019-09-08,12.4,11.4,14.4,10.2,,186.2,5.8,18.7,1017.8,0
2019-09-09,13.4,8.8,18.5,0.8,,194.7,7.2,19.8,1016.4,244
2019-09-10,13.4,6.7,21,0,,28.6,7.9,25.6,1017.3,631
2019-09-11,14.9,6.9,21.7,0,,233.7,5,14.4,1024.5,376
2019-09-12,18.6,12.7,26.4,0,,213,6.8,17.6,1030.1,700
2019-09-13,18,11.3,24.5,0,,16.6,8.6,25.6,1031.3,699
2019-09-14,17.9,12.2,24.6,0,,21.6,8.6,26.6,1028.8,527
2019-09-15,19.5,11.9,27.8,0,,222.3,5,16.9,1023.3,702
2019-09-16,19.4,12.1,26.8,0,,12.5,5.8,22,1019.2,587
2019-09-17,15.2,9.8,20.3,0,,30.8,9,30.2,1020.1,383
2019-09-18,12.5,5.8,19.7,0,,28.3,14.4,39.2,1023.6,688
2019-09-19,11.1,3.8,19.2,0,,27.5,14.8,45.4,1026.6,674
2019-09-20,12.3,1.1,21.2,0,,32.6,10.1,38.9,1025.3,682
2019-09-21,14,3.8,23,0,,358.9,6.1,21.6,1018.2,683
2019-09-22,16.3,8.1,24.5,0,,355.3,5.4,26.3,1011.2,256
2019-09-23,15.9,10.7,20.7,21.1,,220.2,9.7,27.7,1016.9,147
2019-09-24,13.8,8.3,17.1,0.5,,202.4,7.9,28.4,1013.1,74
2019-09-25,15.7,14.1,17.5,3.4,,204.2,12.6,29.5,1010.7,39
2019-09-26,17.2,14.7,19.8,0,,201,14.4,35.3,1013.7,6
2019-09-27,17.1,15.1,19.1,3.9,,204.8,14.4,38.9,1013.9,1
2019-09-28,15.9,11.2,20.3,0.3,,216.9,14.8,38.2,1017.7,109
2019-09-29,16.4,7.7,23.3,1.3,,207.6,16.2,62.3,1010.2,394
2019-09-30,15.8,8.8,19.7,0.3,,230.8,16.9,62.3,1014.2,206
2019-10-01,15.8,8.7,22.3,0,0,209,12.6,44.3,1007.8,236
2019-10-02,12.7,7.4,16.8,7.7,0,207.8,11.2,41,1011,48
2019-10-03,10,4.4,15.3,0,0,151.9,5,20.5,1019.7,553
2019-10-04,11.6,8,15.1,0.9,0,197.2,14.4,37.4,1011.4,39
2019-10-05,12,8.8,14.2,0.1,0,253.2,11.2,38.9,1014.6,3
2019-10-06,12.1,9.3,15,7.3,0,214.6,8.6,28.4,1014.2,0
2019-10-07,12.3,8.8,15.3,0.1,0,198.9,10.1,23.8,1018,26
2019-10-08,14.7,10.9,18.4,0.2,0,199.6,18,47.5,1013.6,25
2019-10-09,12.4,7.7,14.9,6.9,0,197.6,13.3,69.5,1013.9,14
2019-10-10,12.8,9.8,17,4.4,0,201.2,16.6,40.7,1018.5,247
2019-10-11,12.9,5.5,20.3,0,0,217.2,9.7,34.2,1018.8,482
2019-10-12,16,7.2,24,0,0,215.4,10.4,34.2,1015.4,359
2019-10-13,19.4,13.4,26.6,0,0,205.5,10.8,43.9,1013.9,463
2019-10-14,17.6,11.1,26,0,0,217.6,6.8,18,1012.7,597
2019-10-15,13.1,9.1,17.4,5.7,0,213.5,9.7,38.5,1009.5,43
2019-10-16,13.5,9.2,19,0,0,195.9,14.4,40.3,1015,451
2019-10-17,15.2,10.3,20,2.7,0,197.4,13,34.2,1014.4,100
2019-10-18,14.7,11,19.1,1.1,0,206.7,11.5,34.9,1012.4,119
2019-10-19,13.2,11.8,15.4,19.7,0,178.1,7.6,31.3,1009.7,0
2019-10-20,14.3,10.8,19.4,4.4,0,279.6,6.5,32.4,1008.3,173
2019-10-21,14.1,12.5,16.5,3.9,0,198.7,6.5,24.5,1018.9,0
2019-10-22,12.6,9.3,15.1,0.2,0,32.6,7.2,22.3,1022.9,1
2019-10-23,11.6,10.7,12.5,0,0,313.9,5.8,25.6,1014.5,0
2019-10-24,14.7,10.7,19.9,0,0,204.7,8.3,26.3,1012.6,308
2019-10-25,13.8,7.5,19.3,0,0,192.8,7.6,19.8,1022,345
2019-10-26,12.6,5.3,21.2,0,0,204.9,7.9,23.4,1020.5,532
2019-10-27,13.5,8,20.5,2.2,0,252.5,6.8,27.7,1020.2,156
2019-10-28,8.5,7.4,9.6,3.9,0,13.3,10.8,26.6,1021.2,0
2019-10-29,7.4,6.5,8.3,5.3,0,18.4,10.8,23.8,1021.5,0
2019-10-30,7.9,5.5,10.4,4.5,0,26.6,7.9,20.2,1023.4,0
2019-10-31,7.6,4.6,10.1,1.1,0,6.1,7.6,17.3,1020.6,0
2019-11-01,11.2,7.1,14,4.3,0,194.7,13,42.1,1010.9,3
2019-11-02,15.5,12.3,19.6,0.7,0,198.7,20.2,46.1,997.3,148
2019-11-03,12.7,10.1,16.1,2.9,0,200.4,14.4,43.2,989.8,7
2019-11-04,11.6,7.4,14.8,0.3,0,201.9,18.7,50.4,994.5,102
2019-11-05,9.5,4.3,14.1,0.3,0,196.9,9,27,999,198
2019-11-06,9.2,7.1,11.9,0.5,0,201.7,11.2,28.1,1004.7,33
2019-11-07,7.7,3.1,12.3,0.2,0,200.8,11.2,55.8,1003.5,52
2019-11-08,5.8,3.8,7.6,2.2,0,64.7,4.3,16.6,1006.5,0
2019-11-09,5.3,0.1,10.6,0.4,0,187.6,7.9,19.8,1011,262
2019-11-10,0.6,-2.2,2.6,0,0,29.5,5.4,15.1,1013.4,4
2019-11-11,3.8,0.6,6.9,0,0,185.9,9.4,32.8,1011.7,0
2019-11-12,6.6,4.9,9.8,0.1,0,195.6,15.1,41.8,1007.3,262
2019-11-13,5,1.7,6.9,0,0,192.6,12.2,31.7,1005.5,144
2019-11-14,4.3,0.2,8.7,0,0,118.1,8.3,20.9,1001.5,194
2019-11-15,3.8,0.1,8.6,0,0,125.9,8.3,41.4,1000.4,91
2019-11-16,3.1,-0.9,9.4,0,0,184.7,5.8,16.6,1009.8,318
2019-11-17,2.5,-0.4,4.5,6.3,0,50.5,9,35.6,1007.6,0
2019-11-18,4.4,1.1,6.2,1.7,0,203.8,17.3,35.3,1010.9,4
2019-11-19,4.4,-1.6,7.4,0,0,194.7,6.5,19.4,1018.2,0
2019-11-20,0.5,-1.5,2.7,0,0,29.1,6.5,18,1016.4,0
2019-11-21,2.7,0.5,6.7,0,0,219.9,5.4,12.6,1010.7,194
2019-11-22,3.8,0.4,8.4,0,0,40.9,7.2,19.1,1006.5,308
2019-11-23,2.8,0.1,5.4,0,0,73.5,6.1,16.6,998.6,0
2019-11-24,3.2,0.1,8.1,0,0,250,3.6,10.8,1007.7,112
2019-11-25,6.4,3.1,10.9,0.1,0,178.7,4,13,1010.9,12
2019-11-26,8.1,4.4,14.1,0,0,213.6,6.5,21.2,1007.6,182
2019-11-27,11.3,6,15,0.5,0,195.2,22.3,60.5,998.2,161
2019-11-28,10.3,8.7,11.9,4.8,0,205.8,22,45.7,1001.3,4
2019-11-29,7.2,0.8,9.5,18.2,0,207.1,12.2,37.4,1012.1,0
2019-11-30,3.1,0.2,7.6,0,0,42.3,6.5,28.1,1022.5,362
2019-12-01,2.4,1,4.5,3.8,0,1.4,6.1,22.3,1017.6,2
2019-12-02,1.1,-2.8,4.5,0,0,19.2,7.2,17.6,1026.3,215
2019-12-03,-0.3,-5,5.2,0,0,31.9,5.8,23,1028.7,448
