date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-02-12,-1.7,-4,0.1,1,70,20.8,6.8,18,1010.9,0
2013-02-13,-1.5,-6.3,1.7,0,60,78.8,7.2,22.3,1023.6,216
2013-02-14,-3.2,-8.8,0.2,0.2,30,205.5,7.2,18.7,1022.3,264
2013-02-15,0.9,-0.5,3.2,3.7,90,123.1,3.6,9.4,1020.4,0
2013-02-16,1.4,-4.1,5.2,0,50,31.8,3.6,10.1,1025,0
2013-02-17,-0.2,-4.1,2.2,0,0,33.7,4,12.2,1023.1,0
2013-02-18,1.7,-2.8,7,0,0,51.4,6.8,25.2,1020.4,558
2013-02-19,0.8,-4.6,5.6,0,0,158.8,5.4,16.6,1018.9,168
2013-02-20,1.7,-1.4,4.5,0,0,40.4,12.6,27.7,1019.6,54
2013-02-21,-1.2,-4.2,1.1,0,0,35.3,18.7,41.4,1018,132
2013-02-22,-3.3,-5.5,-1.3,0,0,28.3,21.6,41.8,1012.3,0
2013-02-23,-3,-5,-0.8,0,0,25.8,15.8,33.1,1011.1,24
2013-02-24,-2.8,-4.1,-1,0.5,20,22.4,6.5,18,1014.4,0
2013-02-25,-1.8,-5.7,1.1,0,10,101.5,5.8,18.4,1020.4,0
2013-02-26,-1.2,-5.3,1.6,0.3,0,30.5,5.8,14,1027,0
2013-02-27,2.1,0.9,3.5,0,0,25.7,10.4,23.4,1028.1,0
2013-02-28,2,0.8,3.7,0,0,29.6,7.2,13.7,1025.7,0
2013-03-01,2.3,1.5,3.4,0,0,27.2,10.1,28.8,1023.6,0
2013-03-02,1.8,1,3.3,0,0,34.6,8.6,21.2,1024.2,0
2013-03-03,2.2,-2.6,7.2,0,0,51.1,8.6,29.2,1022.5,600
2013-03-04,0.8,-4.5,10,0,0,175.1,5,20.2,1018.9,324
2013-03-05,3.2,-4.1,12,0,0,319.6,4,12.6,1011.8,516
2013-03-06,5.7,0.3,11.6,0,0,341.2,4.7,15.5,1003.1,246
2013-03-07,10.3,5.5,16.2,0.2,0,197,6.8,23.8,1000.7,78
2013-03-08,9.6,3,13.8,0.6,0,213.3,7.9,31,1000.4,36
2013-03-09,11.4,7.8,16,3.1,0,200.7,10.4,25.6,1003.2,186
2013-03-10,8.2,3.9,12.8,5.2,0,200.5,8.3,28.1,1000.8,132
2013-03-11,2.9,2.1,4.2,1.4,0,12.9,10.8,23.8,1001.3,0
2013-03-12,1.2,-1.7,3.3,2.4,0,8.8,10.1,25.2,998.9,0
2013-03-13,-2,-4.8,-0.8,0.3,0,22.9,11.9,26.3,1005.4,0
2013-03-14,-1.8,-7.3,2.8,0,0,16.3,6.5,33.5,1012,408
2013-03-15,-0.5,-4.3,3.9,0.2,0,314.6,9,22.7,1017.7,480
2013-03-16,2.1,-4.8,7.8,0,0,207.6,6.8,19.1,1013.5,384
2013-03-17,4.9,2.2,6,6.6,0,209.1,8.3,32.8,1002.1,0
2013-03-18,5,3.2,7,4.5,0,207.5,8.3,31.3,996.1,6
2013-03-19,6.1,1.9,9.3,0.8,0,202.6,16.6,43.9,1001.6,24
2013-03-20,5.8,2,11.1,0.8,0,225.5,13.3,52.2,1005.8,96
2013-03-21,5.4,-0.5,9.7,0,0,259.9,8.3,38.5,1017.3,282
2013-03-22,5.4,-1.5,13.5,0,0,30,12.6,32.8,1012.5,402
2013-03-23,2.8,-1,6.9,2.8,0,11.1,8.3,20.9,1010.6,0
2013-03-24,3.5,0.6,6.9,0,0,30.8,12.2,33.1,1008.6,48
2013-03-25,1.1,-0.2,2.9,0.8,0,29.1,15.1,28.4,1008.5,0
2013-03-26,0.7,-0.8,2.7,0,0,42,13,26.6,1008.7,0
2013-03-27,1.2,-1.2,3.6,0,0,43.3,6.8,19.8,1008.4,0
2013-03-28,1.5,-1.4,4.2,2.4,0,311.9,6.1,17.3,1007.7,18
2013-03-29,3.7,-2.3,8.5,0.1,0,213.2,7.2,20.9,1008.1,408
2013-03-30,2.7,-0.5,5.1,1.3,0,36.5,8.6,32.4,1004.7,0
2013-03-31,2,-1.8,5.1,0,0,,12.2,27.7,1009.6,0
2013-04-01,3.6,-2.4,10.5,0,0,50.3,12.2,31.3,1006.6,690
2013-04-02,2.9,-3.7,8.3,0,0,48.7,10.8,31.3,1007,492
2013-04-03,4.3,-0.7,9,0,0,53.1,10.1,28.4,1010.1,36
2013-04-04,5.4,-2.5,13.2,0,0,29.1,10.8,29.9,1006.4,564
2013-04-05,3.8,-1.1,9.9,0,0,10.7,13.3,34.2,1006.8,276
2013-04-06,4.6,2.3,7.6,0,0,12.1,12.6,29.5,1016.2,0
2013-04-07,5.2,0.4,10.4,0,0,46.3,10.8,29.5,1018.5,156
2013-04-08,5.9,-0.5,11.4,0.3,0,185.2,10.1,30.6,1006.9,42
2013-04-09,8.4,4.3,12.9,2.7,0,203.2,17.6,47.2,1003.8,156
2013-04-10,10.8,7.9,15.1,2.5,0,214.8,19.4,49.3,1009,132
2013-04-11,12.9,9.8,15.9,8.3,0,189.7,20.5,47.9,1004.3,0
2013-04-12,11.4,9,17.4,2.9,0,205.8,22,69.8,1008.4,246
2013-04-13,12,7.9,17.6,0.2,0,212.5,14.4,39.6,1020.3,366
2013-04-14,17.2,9.4,26.1,0,0,191.3,7.6,26.6,1023,630
2013-04-15,18.5,8.5,25.7,0,0,208.6,8.6,30.6,1019.7,636
2013-04-16,17.3,11.1,23.2,0.1,0,303.1,6.1,21.2,1020.6,366
2013-04-17,18.1,9.8,26.2,0,0,358.8,4.7,19.1,1021.2,612
2013-04-18,17.9,10.9,24.1,0,0,235.6,12.2,31.7,1018.5,252
2013-04-19,11.4,7.7,13.7,0.7,0,322.8,9.4,31,1023.9,42
2013-04-20,8.6,7.4,9.6,0.8,0,39.7,19.1,47.9,1022.7,0
2013-04-21,10,7.8,12.7,0,0,2.6,7.2,18.7,1018.6,0
2013-04-22,11.2,7.6,15.2,0,0,179,5.4,20.9,1018.1,48
2013-04-23,13.1,6.9,20.7,0,0,253.4,5.8,31.3,1022.5,516
2013-04-24,14.6,5.6,24.4,0,0,253,6.1,25.9,1026,750
2013-04-25,16.8,6.5,26.2,0,0,275,4.7,18,1022.8,792
2013-04-26,14.8,9.8,22.7,6.6,0,218.8,8.6,38.5,1011.5,72
2013-04-27,7.7,5.3,12,23,0,9.3,18.4,41.8,1007.4,0
2013-04-28,8.1,5.7,10.4,1.1,0,6.9,7.6,19.4,1015.2,6
2013-04-29,10,6.9,12.9,0.4,0,358.9,5,15.1,1019,0
2013-04-30,10.5,8,13.4,0.2,0,19.6,12.2,30.2,1019,0
2013-05-01,12.3,7.4,17.4,0,0,10.3,10.8,29.2,1018.8,54
2013-05-02,14,9.5,19.8,8.4,0,358.4,10.1,40,1017.3,162
2013-05-03,12.4,8.8,14.8,7.8,0,1.4,6.8,16.9,1015.2,0
2013-05-04,12.1,7.2,16.9,1.5,0,204.6,6.8,25.9,1019.3,42
2013-05-05,13.2,5.5,20.8,0,0,3.4,9.7,35.6,1021.4,660
2013-05-06,14.8,7.5,22.4,0.6,0,19.3,8.3,28.1,1017.3,600
2013-05-07,15.1,9.9,19.9,0,0,56,6.5,30.2,1015.2,330
2013-05-08,16.5,7.6,23.8,0,0,235.2,6.5,28.1,1013.6,552
2013-05-09,17.2,14.1,20.7,1.5,0,203.7,10.4,29.2,1014.6,48
2013-05-10,13.8,11,18.2,6.4,0,308,9.4,33.1,1017.3,204
2013-05-11,12.6,10,17,1.5,0,192,9.4,32.4,1017.4,180
2013-05-12,11.4,8.5,14.5,0.6,0,229.7,13.7,38.9,1018.5,174
2013-05-13,12.2,8.5,16.3,0,0,212.2,13.3,36,1019,18
2013-05-14,15.1,9,20.9,0,0,208.3,10.1,33.8,1010.5,432
2013-05-15,14.5,9.7,18.9,2.2,0,225.9,8.3,33.1,1002.6,96
2013-05-16,12.3,9.2,16,2.8,0,18.2,6.1,23.4,997.9,0
2013-05-17,11.1,9.2,12.8,9.6,0,59.9,6.5,19.1,1002.4,0
2013-05-18,14.7,8.7,20.9,0,0,159.3,9.4,37.1,1006.7,618
2013-05-19,11.6,9.6,13.8,3.2,0,196.1,11.2,37.8,1009.6,0
2013-05-20,10.8,9.4,12.2,4.3,0,200.8,21.6,48.2,1013,12
2013-05-21,11.7,9.2,15.9,6.8,0,197.1,19.8,47.5,1011.9,30
2013-05-22,10.1,8.4,13.9,6.6,0,297.5,9,33.1,1013.3,12
2013-05-23,8.1,4.5,11.2,4.1,0,212.5,9.7,34.2,1010.7,90
2013-05-24,7.5,3.5,12.1,0,0,225.7,7.9,40.7,1012.3,366
2013-05-25,9.5,4,14.9,0.6,0,29.8,9.4,31.7,1013.4,366
2013-05-26,8.2,7.6,9.3,9.4,0,219.4,16.6,40,1015.7,0
2013-05-27,12.8,7.7,19.5,0.9,0,198.1,10.8,33.1,1011.9,672
2013-05-28,14,6.9,23.3,3.7,0,240.8,9.4,54.7,1004.2,576
2013-05-29,9.9,7.4,14,15,0,194,13.7,33.8,1005,30
2013-05-30,11.8,4.4,16.9,0.1,0,224,7.6,24.5,1007.7,534
2013-05-31,11.4,9.4,14,31.5,0,220.5,11.2,36.7,1007.2,0
2013-06-01,13.3,11.7,14.9,15.6,0,220.3,7.9,29.5,1013.9,0
2013-06-02,14.3,8.6,19.1,0,0,352.6,14.8,35.6,1021.1,624
2013-06-03,11.2,6.8,14.1,0,0,49.1,12.2,33.1,1024.4,42
2013-06-04,14.8,8.2,20.8,0,0,30.7,12.6,33.8,1019.2,846
2013-06-05,17.6,8.3,24.4,0,0,7.2,10.4,30.2,1016.1,888
2013-06-06,18.7,10.4,25.1,0,0,8.3,10.8,32,1017.6,888
2013-06-07,19.2,10.6,25.9,0,0,1.1,9.4,33.8,1017.7,876
2013-06-08,20.2,11.7,26.7,0,0,12.4,7.9,25.6,1013,834
2013-06-09,18.7,14.3,23.2,9.1,0,304.3,10.4,38.5,1009.4,576
2013-06-10,15.7,14.2,18.4,0.1,0,265.3,10.8,26.6,1011.8,0
2013-06-11,17.5,12.8,23.4,2.8,0,289.3,5.8,22.3,1017.4,570
2013-06-12,19.4,13.7,24.8,0,0,218.9,7.6,29.9,1019.6,234
2013-06-13,20.5,13.2,29.7,3.2,0,225.8,9.7,61.9,1017.3,756
2013-06-14,15.9,11.1,20.2,5.4,0,2.2,7.6,24.5,1020.1,528
2013-06-15,18.7,11,26.5,0,0,238.2,10.4,41.4,1015.6,492
2013-06-16,20.4,12.2,27.6,0,0,299.2,6.1,20.5,1015.5,852
2013-06-17,24.6,15.5,34.7,0,0,352.7,5,49,1011.6,864
2013-06-18,26.6,19.4,32.9,14,0,66.3,11.9,44.3,1012.6,864
2013-06-19,26.8,18.4,34.3,0,0,228.6,8.6,27.7,1009.8,744
2013-06-20,21.5,14.3,25.5,8.3,0,216.7,11.9,91.8,1012.8,234
2013-06-21,18.9,12.4,23.8,0.2,0,234.1,13,37.1,1016.3,576
2013-06-22,19.8,14.6,24.8,0,0,218.6,11.2,32.4,1017.1,696
2013-06-23,17.7,13.4,21.9,0.3,0,249.5,17.6,47.9,1016.9,480
2013-06-24,14.4,11.7,18.7,2.1,0,248.7,9.4,32,1021.8,84
2013-06-25,13.2,10,15.9,1.1,0,262.3,5.8,32.8,1026.2,30
2013-06-26,13.8,8.6,18.8,0.1,0,11.8,6.8,22.3,1028.2,504
2013-06-27,12.3,8,17.2,10,0,197.5,6.8,25.2,1024.6,72
2013-06-28,14.8,8.8,20.1,0.7,0,227.5,7.2,27.4,1021.7,576
2013-06-29,15.8,13,21.3,11.3,0,216.2,14.4,36.7,1020.3,150
2013-06-30,16.3,9,22.1,0,0,349.8,5.8,24.5,1023.3,348
2013-07-01,18.1,9.2,27,0,0,305.3,5,17.6,1018.6,798
2013-07-02,20.7,11.8,27.6,0,0,230.5,8.3,38.2,1014.9,702
2013-07-03,18.5,16.2,20.7,9,0,197.5,15.8,36,1013,0
2013-07-04,17.8,13.9,21.3,2.5,0,308.2,5.8,18.4,1022,72
2013-07-05,18.8,12,24.1,0,0,5.1,7.9,29.5,1027.4,798
2013-07-06,20.6,13,27.7,0,0,15,12.2,39.6,1025.8,792
2013-07-07,21.6,14.1,28.4,0,0,21.5,14,42.8,1025.4,690
2013-07-08,21.5,13.9,28,0,0,9.4,14,43.9,1025,876
2013-07-09,21.9,15.3,28.1,0,0,21.4,12.6,38.9,1020.7,810
2013-07-10,21.9,14.2,29.2,0,0,17.5,12.6,36.7,1016.7,858
2013-07-11,18.3,12.7,23.6,0,0,8.8,16.6,37.4,1017.9,642
2013-07-12,18.1,10,25.2,0,0,3.5,11.2,32.8,1019.3,840
2013-07-13,19.2,11.7,26.7,0,0,18.4,9,29.5,1019.7,846
2013-07-14,19.8,11.5,27.2,0,0,18.7,9.4,28.8,1021,834
2013-07-15,19.8,12.6,26.4,0,0,27.3,9.4,41,1022,822
2013-07-16,21.2,11.5,29.1,0,0,16.8,10.1,32.8,1020.8,864
2013-07-17,20.4,13.7,25.5,0,0,8.2,5.4,18.7,1020.3,138
2013-07-18,22.8,17.9,29.3,0.2,0,20.8,14,45,1018.9,450
2013-07-19,23.1,15.2,30.7,4.4,0,12.9,13.3,46.8,1018,738
2013-07-20,23,14.4,30.6,0,0,15.8,12.2,37.8,1017.2,864
2013-07-21,23.9,15.1,31.9,0,0,15.5,9,28.8,1017.2,858
2013-07-22,25,16.6,33.7,0,0,272.4,6.5,22.3,1015.4,852
2013-07-23,23.5,16.7,32.1,0.2,0,227.7,6.5,46.1,1013.3,522
2013-07-24,22.5,17.9,27.9,2,0,201.8,9.4,29.9,1015.2,264
2013-07-25,24.2,17.4,31.2,0.2,0,205.5,7.2,29.5,1015.6,636
2013-07-26,26.1,18,33.3,0,0,152.5,6.1,24.8,1013,552
2013-07-27,28,18.6,37.5,0.3,0,218.2,9.4,39.6,1008.4,816
2013-07-28,22.3,18.5,27.8,9.1,0,105.7,10.1,36,1012.5,144
2013-07-29,18.9,16.2,20.8,6.7,0,173.3,10.1,34.2,1017.4,60
2013-07-30,21.3,16.6,26.2,0,0,212.5,14.8,41.8,1021,384
2013-07-31,22.7,16.7,29.2,0,0,213.6,9.4,25.9,1019.9,654
2013-08-01,23.8,14.8,33.4,0,0,266.5,4.7,17.3,1015.7,840
2013-08-02,26,16.5,35.5,0,0,217.7,7.6,30.6,1013.6,672
2013-08-03,24,19.4,28.9,0.3,0,24.9,10.1,30.2,1018.3,534
2013-08-04,22.2,17.8,29.2,0.9,0,34.4,5,27,1020.5,558
2013-08-05,24.7,15.5,33.1,0,0,302.5,5.8,16.9,1015.5,786
2013-08-06,22.1,17.4,28.6,0,0,19.7,10.8,52.6,1014.8,546
2013-08-07,20.1,17.3,26.9,15.3,0,207,10.4,36.7,1011.9,150
2013-08-08,18.7,16.2,21.1,0.4,0,7.8,7.2,23.8,1016.7,0
2013-08-09,19.1,15.5,24.3,0.2,0,10.7,6.1,24.1,1021.2,306
2013-08-10,19.2,13.4,25.3,0,0,203.2,7.6,26.3,1020.7,576
2013-08-11,18.5,11.8,24.6,0,0,320.9,5.4,19.1,1019.7,540
2013-08-12,19.9,13.7,26.5,0,0,196.5,7.6,50.4,1016.7,612
2013-08-13,17,10.5,21.4,0.1,0,293.5,6.5,26.3,1020.2,450
2013-08-14,15.3,9.2,21.3,0,0,11.7,7.2,31.7,1023.3,636
2013-08-15,17.1,8.6,24.6,0,0,14.6,7.6,25.9,1022.1,798
2013-08-16,19.9,10,29,0,0,230.4,5.4,19.4,1017.9,792
2013-08-17,21.7,13.4,30.5,0,0,228.3,6.5,22.7,1016,672
2013-08-18,20.9,14.7,28.6,0.8,0,213.5,8.6,36.7,1015.8,354
2013-08-19,17.8,13.1,22.8,7.4,0,202.3,7.6,53.6,1018.3,252
2013-08-20,16.5,9.8,22.3,0,0,18,7.6,27.4,1027,756
2013-08-21,17.2,8.9,26,0,0,1.2,9,30.2,1023.3,780
2013-08-22,17.9,9.9,25.3,0,0,354.8,9.4,31.7,1018.3,690
2013-08-23,19.5,13,26.9,0,0,2.3,6.1,30.2,1015.1,510
2013-08-24,17.4,13,22.2,8.9,0,226.3,6.5,32,1012.6,156
2013-08-25,15.7,14.1,18.2,21.3,0,178,7.6,25.9,1012.5,0
2013-08-26,16.5,13.2,21.7,0,0,200.3,8.6,22.7,1012.3,138
2013-08-27,16.7,14.3,21.8,0.3,0,8.1,6.8,24.8,1013.6,66
2013-08-28,16.8,11.4,22.6,0,0,246.2,5.8,24.5,1018.1,144
2013-08-29,16.4,9.2,23.9,0,0,9.7,6.5,26.3,1021.2,570
2013-08-30,18.1,10.6,25.7,0,0,285.3,5,18,1020.5,708
2013-08-31,18,11.7,23.6,0.1,0,264.3,6.1,24.5,1022.2,372
2013-09-01,16.2,11.5,20,0,0,351.8,10.4,33.8,1026.1,270
2013-09-02,16.1,9.7,24.3,0,0,221.8,6.1,21.6,1027.1,582
2013-09-03,17.4,9.3,25.6,0,0,359.2,7.2,30.2,1026.4,738
2013-09-04,19.8,11.3,27.6,0,0,357,5.8,20.9,1021.6,720
2013-09-05,21.8,13.4,31.8,0,0,300.5,4.3,18,1014.6,732
2013-09-06,22.3,14.6,30.4,0,0,245.3,6.1,22.7,1010.9,540
2013-09-07,19.9,16,24.4,2.6,0,356.2,7.2,59.4,1016.2,192
2013-09-08,17.1,14.3,21.3,38.8,0,235,11.2,29.9,1018.7,90
2013-09-09,16.2,12.8,20.7,2.7,0,206.4,11.5,35.3,1019.7,450
2013-09-10,13.9,10.2,17.6,6.4,0,229.9,11.2,37.8,1017.1,228
2013-09-11,11.9,10.5,13.8,0.8,0,193.3,16.2,40.3,1017.2,0
2013-09-12,13,11.8,15.8,5.2,0,208.8,10.1,27.7,1018.6,0
2013-09-13,14.9,9.9,19.9,0.1,0,192.5,7.6,23.8,1021.8,402
2013-09-14,16.6,14.2,19.8,2.3,0,193.3,11.5,29.2,1016.2,6
2013-09-15,15.6,13.6,20.6,3.1,0,194.9,7.6,25.2,1011.3,78
2013-09-16,13.1,9.3,16.8,2.7,0,207.3,18.7,52.2,1006.8,54
2013-09-17,11.2,8.2,14.3,4.5,0,207.5,16.6,54.4,1008.1,114
2013-09-18,15,12.1,19.9,11.2,0,215.2,18.4,45.4,1003.3,162
2013-09-19,12.4,6,16.9,0,0,242.1,9.4,29.5,1014.9,174
2013-09-20,14.7,11.6,19.5,0,0,207.6,12.6,30.6,1018.9,180
2013-09-21,13.4,7.7,19.5,0,0,283.1,4.3,20.5,1026.4,540
2013-09-22,13.1,6.7,20.8,0,0,355.7,4.3,16.6,1028.1,654
2013-09-23,14.5,8.6,22.1,0,0,5.4,6.5,24.1,1024.2,666
2013-09-24,13.3,7.5,22,0,0,311.5,4.3,11.2,1016.9,378
2013-09-25,16.2,8,24.4,0,0,221.5,7.6,25.6,1012.4,606
2013-09-26,18.2,13.8,23.5,0.5,0,2.8,6.1,18.4,1014,156
2013-09-27,15,10.7,20.4,0,0,2.5,7.6,21.2,1014.9,258
2013-09-28,13.8,10,18.3,0,0,15.5,5.8,22.7,1010.6,156
2013-09-29,14.7,12.3,18.4,0,0,0.3,10.4,31.7,1006.3,198
2013-09-30,12.5,7.8,17.6,0,0,9.2,8.6,21.2,1007.5,378
2013-10-01,13.2,10.9,16.9,0,0,348.3,5,18,1011.1,18
2013-10-02,12.3,5.3,18.3,0,0,25.8,8.3,27.7,1016.2,474
2013-10-03,11.2,4.9,16.5,0,0,25.9,6.5,21.6,1018.7,318
2013-10-04,14.5,10.7,19.8,0.8,0,7.3,4.3,12.2,1018.3,54
2013-10-05,15.1,13.3,19.6,52.7,0,347.1,6.1,33.8,1017.1,6
2013-10-06,13.3,12.1,14.7,14.7,0,337.2,10.4,33.1,1024.1,0
2013-10-07,13.1,10.2,17.2,0,0,14.2,7.9,26.6,1025.1,66
2013-10-08,12.6,11,14,0,0,21,4.7,12.6,1024.8,0
2013-10-09,13.8,11.9,17.2,0,0,202.4,7.9,31.7,1020.4,42
2013-10-10,9.2,4.6,13.3,16.8,0,198.4,13.7,48.6,1011.4,90
2013-10-11,7.3,4.4,11.9,0.1,0,111.8,4.7,23.8,1014,90
2013-10-12,5.1,3.5,8.1,0,0,42.9,5.4,22,1018.1,60
2013-10-13,8.9,5.8,14.3,2.3,0,198.9,8.3,29.5,1019.6,408
2013-10-14,12.8,9.2,16.5,5.5,0,180.5,9,38.9,1016.9,60
2013-10-15,11.8,8.1,14.3,15.9,0,175.9,9.7,33.8,1012.1,0
2013-10-16,11.4,7.2,15.4,0.2,0,193.5,7.6,30.6,1015.3,186
2013-10-17,13.1,9.1,17.6,1.1,0,210.6,11.5,32,1019,210
2013-10-18,12,6.5,17.7,0,0,334.1,7.2,23.8,1018.3,504
2013-10-19,14.4,5,23.7,0,0,207,7.2,34.6,1014.9,480
2013-10-20,15.3,10.7,17.3,14.1,0,181.9,10.1,29.2,1016.8,24
2013-10-21,14.6,9,19.9,0,0,212.1,6.8,26.6,1017.3,126
2013-10-22,15.5,12,22.9,0,0,195.7,6.5,17.6,1010.5,240
2013-10-23,15.1,12.1,18.1,3.4,0,192.3,14.4,48.2,1011.8,0
2013-10-24,14.1,7.8,20.6,0,0,232.9,6.5,21.2,1018.2,552
2013-10-25,13.4,7.5,20.1,0,0,216.9,6.1,19.8,1016.2,84
2013-10-26,18.5,12,24.5,0,0,187.8,13.3,36.4,1015.6,450
2013-10-27,16.4,13.6,20.2,8.1,0,203.6,22,67.7,1013.9,228
2013-10-28,17.7,12.6,23.7,0,0,209.9,22,60.5,1009.1,198
2013-10-29,11.7,6.9,15.3,0.2,0,210.7,13,40.3,1017.4,186
2013-10-30,8.3,1.8,14.2,0.2,0,168.9,5.8,17.6,1025.4,534
2013-10-31,4.5,-0.8,12.5,0,0,347.9,3.2,14.8,1025.9,294
2013-11-01,7.1,1.1,11.6,0,0,216.3,5,14.4,1019.3,24
2013-11-02,14.6,8.1,17.5,1.4,0,192,21.6,56.2,1008.3,24
2013-11-03,10.2,5.9,15.3,10.3,0,205.2,20.2,58.7,1010,78
2013-11-04,10.9,7.4,13,1.7,0,200.3,25.2,60.5,997.8,0
2013-11-05,7.5,1.6,10.7,1.8,0,200.6,15.1,48.6,1002.1,216
2013-11-06,11.9,8.8,15.1,2.5,0,208.3,18.4,47.2,1008.2,0
2013-11-07,15.6,14.2,17.8,0,0,200.4,19.8,45.4,1013.2,156
2013-11-08,14.2,11,15.3,12.4,0,194.2,14.4,36.4,1010.4,0
2013-11-09,10,7.3,13.1,2,0,206.8,16.2,54.7,1014.1,210
2013-11-10,6.8,4.9,9.3,19.6,0,272.7,14,47.2,1011.1,0
2013-11-11,4.6,-1,9.3,0.1,0,51.5,5,13.3,1029.9,96
2013-11-12,0.2,-3,3.1,0,0,17.1,4.7,17.6,1028.3,0
2013-11-13,5.1,3,6.8,0.9,0,20.4,8.3,23.4,1030.1,6
2013-11-14,5.6,4,8,0.2,0,145.2,6.8,24.5,1022.8,54
2013-11-15,5,2.2,7.5,0,0,26.5,14.8,41,1023.9,144
2013-11-16,5.4,4.3,7.3,0,0,16.3,9,18,1028.4,0
2013-11-17,5.5,2.1,6.7,0,0,18.6,6.1,16.2,1022.6,0
2013-11-18,3.5,0,9.2,0,0,333.8,4.3,14,1013,444
2013-11-19,4.2,3,5.6,12.1,0,357.7,5.4,16.6,1007.1,0
2013-11-20,4.1,3,4.8,8.5,0,204.7,9.4,37.8,1006.3,0
2013-11-21,2.9,1.3,4.1,4.5,0,300.3,7.9,33.1,999.7,0
2013-11-22,3.3,2.2,4.2,7.2,0,8.3,15.8,41.4,1005.3,0
2013-11-23,4.9,3.9,6.1,0,0,12.5,20.5,42.5,1013,0
2013-11-24,5.6,1.4,6.7,0.4,0,18.2,16.2,52.2,1019.8,0
2013-11-25,0.9,-3,4.2,0.4,0,3,8.6,27,1030,456
2013-11-26,-0.2,-4.9,3.5,0,0,17.5,7.2,22.7,1033.9,150
2013-11-27,-4.2,-7,-1.1,0,0,16.4,4.3,13.7,1034.7,66
2013-11-28,-0.9,-4.4,0.7,0,0,199.2,3.2,10.1,1034.2,0
