date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-03-16,5.4,1.1,9.6,0,0,48.6,20.9,59.8,1021.4,366
2016-03-17,4.3,-1.7,11.1,0,0,6.5,7.6,21.2,1024.7,660
2016-03-18,5.7,-2.6,14.6,0,0,315.5,5.8,18,1020.9,660
2016-03-19,3.2,-1.4,8.4,0.1,0,11.1,12.2,32,1020.8,234
2016-03-20,4.9,2,10.6,0,0,16.6,7.6,29.9,1019.6,306
2016-03-21,5.7,0.3,11.6,0.1,0,21.4,8.3,30.6,1018.8,258
2016-03-22,7.5,2.9,12.3,0.1,0,25.8,11.2,38.2,1013.7,480
2016-03-23,7.3,1.9,12.1,0.3,0,20.1,13,41,1010.6,102
2016-03-24,6.3,-0.3,11.5,0.1,0,282.7,5,22.3,1016,126
2016-03-25,7.1,5.7,8.2,1.5,0,194.9,14,38.2,1017,0
2016-03-26,10.9,5.1,17.6,1,0,201.8,7.6,29.2,1017.6,570
2016-03-27,8.8,2.3,12.8,1.5,0,,13.3,39.2,1013.4,114
2016-03-28,8.7,1.2,17.8,3.4,0,199.7,19.4,76.7,1007.3,96
2016-03-29,11.3,5.7,16.2,0.1,0,215.1,19.1,54,1012.5,456
2016-03-30,11,8,15.5,3.5,0,219.8,7.2,22.3,1012.3,36
2016-03-31,10.2,6.3,13.9,0,0,359.8,9.7,25.2,1007.9,24
2016-04-01,6.9,3.9,8.8,0.6,0,12.1,13,29.2,1017.4,0
2016-04-02,7.4,1.8,12.4,0,0,14,4,16.2,1016.4,30
2016-04-03,13.2,6.8,18.4,0,0,32.7,7.9,25.6,1011.8,102
2016-04-04,13.2,9.9,17.7,2.3,0,131.6,6.1,17.6,1008.5,42
2016-04-05,11.5,9.4,14.2,15.5,0,232.7,10.1,32.8,1009.5,24
2016-04-06,12.5,9.1,17.8,0.9,0,212.3,13,37.8,1014,522
2016-04-07,8.9,4.1,12,0,0,215.5,11.2,33.1,1013.3,108
2016-04-08,7.2,0.5,13.3,0.1,0,34.7,5.8,22.3,1012.3,534
2016-04-09,8,2.4,11.8,0,0,43.5,5.8,19.1,1009,0
2016-04-10,12.4,4.3,18.9,0,0,101.2,11.2,40.7,1009.7,738
2016-04-11,12,4.4,19.3,0.1,0,32.5,9.4,29.2,1010.6,576
2016-04-12,13.1,8.5,20.3,7.3,0,198.5,10.8,41.4,1010.9,336
2016-04-13,11.3,7.9,16.2,4.2,0,183.6,10.8,37.1,1009,102
2016-04-14,12.1,8.2,16.7,0,0,179.9,9.7,32,1012.5,318
2016-04-15,11.8,9.6,15.2,7.3,0,178.8,14.4,42.5,1008.6,126
2016-04-16,11.7,8.9,14.1,12.9,0,169.3,11.9,35.3,1005.5,12
2016-04-17,8.6,6.5,11.5,17.8,0,12.8,9.4,31.3,1012,36
2016-04-18,7.8,3.5,11.6,2.9,0,198.2,6.8,19.8,1021.7,30
2016-04-19,8.4,0.7,14.9,0.1,0,255,6.5,26.6,1026.7,780
2016-04-20,10.1,2,17.9,0,0,14.5,13,39.2,1026.3,780
2016-04-21,11.9,3.1,20.2,0,0,16.3,7.2,21.2,1021.2,696
2016-04-22,13.2,7,18,0,0,311.4,7.9,22.3,1015.6,174
2016-04-23,7.7,2.4,11.7,5.9,0,10.5,11.5,45.7,1011.5,0
2016-04-24,5.1,2.5,9,2.6,0,325.2,9.4,47.9,1015.5,324
2016-04-25,5.6,2.5,7.9,0.3,0,229.6,17.3,50,1013.5,48
2016-04-26,4.9,2.4,7.2,5.2,0,194.6,14.8,45.4,1006.3,0
2016-04-27,5.5,1.1,10.8,0,0,233.1,16.9,50,1012.6,360
2016-04-28,5.9,0.9,11.4,4,0,165.1,6.1,24.5,1016.8,300
2016-04-29,8.8,0.7,16.4,0,0,190,7.6,31.3,1017.9,630
2016-04-30,9.5,1.8,17.2,9.7,0,333.7,10.1,43.9,1015.9,366
2016-05-01,9.2,6.5,14.6,7,0,331.8,14.8,35.3,1019.6,60
2016-05-02,11.7,4.6,18.8,0,0,353.5,6.8,23,1022,636
2016-05-03,9.2,3.8,14.6,8.3,0,240,8.3,36.4,1023.3,168
2016-05-04,9.2,1.8,15.9,0,0,5.9,10.1,33.1,1027,744
2016-05-05,13.5,3.1,21.3,0,0,53,11.9,39.2,1020.3,828
2016-05-06,15.8,6,23.2,0,0,35.4,10.1,32.8,1014.2,822
2016-05-07,16.6,8.1,25.4,0,0,292.3,7.9,30.2,1010,660
2016-05-08,18.4,8.2,26.5,0,0,53.8,10.4,39.6,1009,774
2016-05-09,18.1,11.2,22.9,0,0,6,6.1,16.6,1011,258
2016-05-10,17.2,14.7,21.6,3.9,0,13.2,7.6,23.4,1009.2,144
2016-05-11,16.2,11.9,23.6,0.1,0,31.5,9.7,37.4,1002.6,198
2016-05-12,13.7,12.3,15.5,20.9,0,186.4,7.9,46.1,999.1,0
2016-05-13,14.6,12.7,19.9,10.4,0,328.7,8.6,46.8,1001.1,60
2016-05-14,12.5,8.7,15.4,15.7,0,331.7,10.1,35.6,1010.7,144
2016-05-15,9.3,6.4,12.4,0,0,305.5,8.3,25.6,1021.3,180
2016-05-16,8.9,7,12.2,3.3,0,187.3,10.8,30.6,1021.7,12
2016-05-17,12.4,5.8,17.1,0,0,186,5,25.2,1019.4,432
2016-05-18,15.1,8.1,21.9,2.1,0,193.6,9.7,65.2,1011.7,402
2016-05-19,12.8,10,17.2,9.6,0,205.8,11.5,28.8,1013.7,228
2016-05-20,15.2,9.2,21.1,0,0,195.4,9.7,26.3,1020.7,714
2016-05-21,17.5,9.1,26.1,0,0,198.6,6.5,29.9,1016.7,786
2016-05-22,18.2,11,25.9,2.7,0,220.3,10.4,41.8,1010.7,468
2016-05-23,11.3,10.4,12.9,14.7,0,201.7,14.4,31,1014.6,0
2016-05-24,11.7,9.3,13.7,0.2,0,251,6.1,14,1016.2,0
2016-05-25,14.4,7.6,21.1,0,0,358,5.4,19.8,1014.4,582
2016-05-26,17.8,8.4,25.6,0,0,5.4,5.8,20.5,1014.3,636
2016-05-27,19.6,13.8,26.3,0,0,334,7.6,27.7,1013.3,546
2016-05-28,20.1,15.5,27.2,0,0,270.6,8.6,40,1010.9,390
2016-05-29,17.4,14.2,21.2,11.9,0,208.3,10.8,36.4,1006.3,66
2016-05-30,15.7,14.4,17.5,11.2,0,193.7,23,55.8,1006,42
2016-05-31,17.1,12.2,21.2,0,0,200,20.2,51.5,1010.5,534
2016-06-01,16.5,9.7,21.6,0.2,0,188.8,6.5,20.2,1013.8,516
2016-06-02,17.2,14.5,20.9,2.7,0,197.5,15.1,34.9,1010.4,180
2016-06-03,17.4,15.1,21.6,5.2,0,188.4,8.3,20.9,1010.8,162
2016-06-04,16.8,14.7,21.2,2.2,0,189.3,10.1,29.9,1012.6,216
2016-06-05,18.5,14.6,23.3,0.2,0,30.1,5.4,16.6,1016.6,288
2016-06-06,18.8,13.5,26.3,0.9,0,311.1,5.4,45,1018.4,270
2016-06-07,19,13.4,27.4,0.1,0,317.7,6.5,32.4,1020.1,486
2016-06-08,18,14.3,22.3,5.2,0,12.2,7.6,26.6,1018.7,96
2016-06-09,18.3,14.2,23.2,0,0,15.8,7.6,24.8,1016.8,564
2016-06-10,18.4,11.7,24.3,0,0,5.1,6.5,23,1012.1,708
2016-06-11,17.5,15.2,21.4,5.5,0,201.1,10.4,36.7,1010.5,78
2016-06-12,17,15,21.1,4.1,0,205,15.8,35.6,1010.2,132
2016-06-13,15.9,13.9,19.4,8.2,0,208.1,14,38.9,1005.3,66
2016-06-14,15,13.3,17.2,13.6,0,191.3,13.7,38.2,1002.9,0
2016-06-15,15.5,11.6,20.7,4.9,0,187.6,13,50.8,1002.4,420
2016-06-16,15.3,12,19.7,5.4,0,187.8,7.9,43.2,1003.1,18
2016-06-17,15.3,12.4,20.4,7.9,0,190.8,13.7,61.6,1010.1,210
2016-06-18,16.4,12.7,21,9.9,0,207.4,10.1,28.8,1018.1,282
2016-06-19,15.5,11.1,19.2,0.5,0,336.5,8.3,26.3,1023.7,132
2016-06-20,16.9,9,23.4,0,0,222.1,8.3,28.1,1022,684
2016-06-21,19.1,14.6,22.8,3.1,0,196.7,13.7,38.2,1021.7,42
2016-06-22,23,17.9,28.1,0,0,180.7,8.3,26.6,1022.1,762
2016-06-23,25.6,16.4,33.5,0,0,261.1,6.5,17.6,1018.2,900
2016-06-24,25.8,18.7,32.7,0,0,220.2,10.8,37.1,1015.9,822
2016-06-25,19.5,13.1,25.7,36.3,0,224.2,10.8,38.9,1015.4,270
2016-06-26,17.3,11.8,21.8,0.7,0,125,7.2,28.8,1019.3,474
2016-06-27,17.9,10.5,23.6,0,0,258.6,7.2,28.1,1021.2,510
2016-06-28,19.6,15.1,24.6,0,0,174.3,8.6,41,1017.4,270
2016-06-29,20.8,16.6,26.2,0,0,233.9,9,25.6,1014.3,498
2016-06-30,20.8,17.2,26,1.4,0,189.9,11.2,36.7,1015.2,246
2016-07-01,22,16.3,27.7,0,0,206.3,9.7,30.2,1016,522
2016-07-02,17.8,13.2,20.8,3.8,0,196.8,11.9,35.3,1017.5,30
2016-07-03,16.9,10.6,22.1,0,0,209.5,8.3,27.7,1021.9,198
2016-07-04,20,14.1,26,0,0,273.9,5.8,20.5,1020.1,582
2016-07-05,20.5,15.6,25.3,0,0,268.1,8.6,39.6,1017.7,366
2016-07-06,18.6,12.9,23.2,0,0,26.3,7.9,30.2,1020.8,774
2016-07-07,19.3,10.7,26,0,0,344.8,6.8,25.2,1020.2,888
2016-07-08,22.8,13.1,30.1,0,0,220.9,9,27.7,1017.3,654
2016-07-09,22.7,16.8,28.4,0,0,353.6,6.1,28.1,1019.8,534
2016-07-10,25.1,15.6,32.8,0,0,224.1,7.9,32,1013.4,870
2016-07-11,22.9,18.6,29.3,0,0,244.1,7.9,27.7,1012.6,306
2016-07-12,19.6,15.5,23.4,1.1,0,93.6,9.4,32.4,1013.9,54
2016-07-13,15.3,12.2,18.6,7.8,0,208,12.2,55.4,1016.1,126
2016-07-14,14.8,12.2,18.7,3.3,0,238.7,9,31.3,1020.9,282
2016-07-15,15.5,10.5,20.7,0,0,266.9,7.6,29.2,1026.5,468
2016-07-16,17.2,8.9,24.1,0,0,265.5,5.4,24.1,1025.8,696
2016-07-17,20.8,11.5,28,0,0,287.9,6.1,22,1022.1,852
2016-07-18,22.4,15,29.3,0,0,20.5,5.4,25.6,1020.9,816
2016-07-19,23.6,15.5,31.2,0,0,10.5,6.8,23.8,1018.9,870
2016-07-20,26,16.8,34.6,0,0,224.6,6.1,24.5,1014.3,756
2016-07-21,23,18.6,27.9,6.1,0,352.8,9.7,43.2,1015.6,696
2016-07-22,21.1,16.8,27.1,0.5,0,23.2,7.9,45.4,1015,180
2016-07-23,21.4,17.7,25.9,0.1,0,250.8,6.1,26.6,1017.2,408
2016-07-24,21.9,17.9,26,2,0,245.2,6.5,22.7,1018.8,258
2016-07-25,22.8,16.8,27.8,0,0,301.7,6.5,25.6,1018.9,498
2016-07-26,22,15.6,28.7,0,0,325.1,6.5,38.9,1018.9,612
2016-07-27,21.7,16.5,26.8,0,0,22.6,6.5,19.1,1017.9,450
2016-07-28,20.8,15.1,27,0,0,221.5,9,33.8,1017.1,372
2016-07-29,22.1,17.6,27.4,2.3,0,209.9,9.7,32.8,1015.3,276
2016-07-30,23.3,16,29.7,0,,240.5,6.5,22.7,1013.1,708
2016-07-31,19.6,14.6,22.8,2.9,,49.9,6.1,20.9,1014.6,24
2016-08-01,19.1,12,25.6,0,,315.5,4.3,19.1,1019.5,744
2016-08-02,18,15,23.1,5.3,,183.8,9.4,36.7,1018.5,0
2016-08-03,21.4,14.7,28.4,0,,202.5,9.7,30.2,1015.4,378
2016-08-04,18.5,14.5,26.3,14.9,,198.5,8.3,28.4,1013.6,192
2016-08-05,16.6,13.5,21.4,9.3,,193.1,7.6,38.5,1019.9,198
2016-08-06,17.8,11.4,24.6,0,,263.5,5.8,22.7,1026.7,648
2016-08-07,19.1,11,26.6,0,,343.9,4,17.3,1027,822
2016-08-08,20.5,13.4,28.3,0,,233.3,10.4,31.3,1021.3,624
2016-08-09,17.7,13.5,21.2,2.1,,13.4,5.4,23.4,1021,174
2016-08-10,14.4,9.4,20,1.2,,348.3,9.4,42.8,1021.9,420
2016-08-11,14.6,7.1,20.6,0,,263.7,5,22.7,1024.9,654
2016-08-12,18.9,14.3,25.2,0,,194.9,8.3,26.6,1025.5,306
2016-08-13,20.8,12.7,28.3,0,,222,5.8,19.1,1023.4,804
2016-08-14,21.6,14.5,29.2,0,,15.3,5.8,21.6,1021.3,654
2016-08-15,21,14.9,28.4,0,,23.6,8.3,24.5,1019.1,786
2016-08-16,20.4,13.8,27.8,0,,14.6,6.5,21.6,1015.3,792
2016-08-17,18.6,12.7,23.7,0,,3.1,6.5,21.6,1011.9,174
2016-08-18,18.9,14.1,23.4,1.1,,203.9,8.6,28.1,1010.5,174
2016-08-19,19.9,14.8,25.3,0,,196.9,7.2,25.9,1011.6,276
2016-08-20,17,13.4,21.5,4.2,,196.3,7.6,36.7,1015.5,60
2016-08-21,17,12.9,22.1,0,,224,10.8,44.3,1022.3,252
2016-08-22,17.3,10.9,24,0,,211.8,5,19.4,1028,492
2016-08-23,20.1,11.8,28,0,,4.7,7.6,25.9,1025.6,780
2016-08-24,22.7,13.3,30.3,0,,352.7,7.2,28.4,1020.6,774
2016-08-25,23.3,14.1,31.5,0,,201,5.8,22,1016.7,774
2016-08-26,24.5,15.8,34.4,0,,231.9,5.4,18.4,1016.5,768
2016-08-27,24.8,15.9,34.5,0,,342.8,5.4,18,1016.4,762
2016-08-28,25.4,17.8,33.6,0,,217.1,11.2,38.2,1015.6,618
2016-08-29,21.4,13.8,26.2,0,,259.8,6.8,25.6,1019.5,258
2016-08-30,19,11.6,26.7,0,,19,11.5,37.1,1021.8,738
2016-08-31,19.9,11.3,27.7,0,,328.6,4.7,18.4,1020.1,726
2016-09-01,20.7,14.1,27.9,0,,0.5,4.7,25.2,1022,636
2016-09-02,19.1,12.1,26.9,0,,16.1,4.7,20.2,1020.9,636
2016-09-03,20.8,14.4,28.7,0,,199,6.8,21.6,1018.4,276
2016-09-04,17.6,13.4,23.1,2.1,,212.9,9.7,37.1,1016.6,0
2016-09-05,18,12.6,22.6,7.8,,212.8,9.7,26.3,1021.5,168
2016-09-06,17.3,10.2,25,0,,16.8,8.6,30.2,1024.9,726
2016-09-07,18.6,11.3,26.2,0,,16.5,7.6,24.1,1018.1,732
2016-09-08,21.3,13.1,30.1,0,,202,8.3,27,1013.7,714
2016-09-09,20.3,14.3,27.1,0,,29.3,8.6,31.7,1016.7,678
2016-09-10,20.9,13.5,29.3,0,,276.7,5,25.2,1015.7,708
2016-09-11,20.7,13.5,29.4,0,,326.6,4.3,19.8,1017.2,522
2016-09-12,21.4,14.1,30.7,0,,240.2,5,24.1,1016.4,654
2016-09-13,22,13.5,30.3,0,,305.1,5.8,25.2,1013.5,696
2016-09-14,21.7,14.1,29.1,0,,322,6.8,25.2,1011.3,678
2016-09-15,18.8,13.2,22.5,0.5,,241.3,7.6,24.8,1011.7,138
2016-09-16,16.5,12.2,20.3,0.7,,207,6.5,23.4,1015.2,24
2016-09-17,16.9,14.1,22,2.3,,199.5,8.6,22.3,1015.1,240
2016-09-18,14.5,12.4,16.4,24.9,,207.7,8.3,21.6,1013.7,0
2016-09-19,15,10,19.9,0,,13.4,5,24.1,1017.8,114
2016-09-20,12.7,7.5,17.8,0,,21,6.8,21.2,1017.9,114
2016-09-21,13.4,8.3,19.9,0,,16.8,7.2,23,1018.6,444
2016-09-22,12.4,5.4,20.5,0,,321.3,4,19.4,1021.6,612
2016-09-23,14,8.3,20.9,0,,287.9,5,22.7,1025.4,402
2016-09-24,14,5.6,23.4,0,,2.1,5,16.2,1024.2,672
2016-09-25,16.9,7.7,25.8,0,,208,5.8,23,1020,600
2016-09-26,16.6,13.5,20.6,0,,27.7,9,26.3,1022.1,264
2016-09-27,16.1,11.1,22.1,0,,17.7,5.8,18.7,1025.7,402
2016-09-28,15.9,9.1,23.9,0,,210.4,6.8,22.7,1028.6,516
2016-09-29,18.4,10.3,26.4,0,,199.2,11.2,40,1021.8,654
2016-09-30,18.1,13.3,23.1,0,,197.5,9.4,28.4,1015.6,90
2016-10-01,15.5,12.2,18.8,2.8,0,193.3,11.2,36.7,1012.2,0
2016-10-02,14.5,11.5,18.4,1.6,0,233.6,11.5,36.7,1016.7,330
2016-10-03,12.8,7.6,17.6,0.3,0,242.4,6.8,22.3,1026.1,330
2016-10-04,11.2,5.3,16.7,0,0,30.1,11.5,36,1029.2,294
2016-10-05,9.1,2.8,15.2,0,0,35.4,12.6,41.4,1026.8,606
2016-10-06,7.9,2.7,12.3,0,0,27.9,13.3,31.7,1020.4,132
2016-10-07,10.8,8.2,15.9,0,0,20.9,7.6,25.6,1018,42
2016-10-08,10,7.5,14.9,0,0,11.4,9.4,27,1021.3,150
2016-10-09,8.3,6.1,11,5,0,14.9,6.8,22.3,1023.9,12
2016-10-10,7.8,4.9,13.4,0,0,7.7,7.2,24.8,1023,108
2016-10-11,7.7,4,13.3,0.8,0,26.7,8.6,32.8,1019,198
2016-10-12,7,1.3,13.4,0,0,34.8,8.6,28.8,1017.3,330
2016-10-13,6.3,0.7,13.2,0,0,29.2,6.1,18,1012.5,258
2016-10-14,7.4,3,11.4,0.4,0,4,5.8,23.8,1007.2,24
2016-10-15,11.3,4.4,18.9,0,0,198.9,9,34.6,1014.3,258
2016-10-16,9.3,1.9,18.1,0,0,348.5,4.3,15.5,1021.5,510
2016-10-17,12.2,6.7,16.6,3.2,0,199.4,5,18.7,1023,0
2016-10-18,13.1,11,17.5,9.7,0,214.5,6.8,25.9,1023.2,162
2016-10-19,10.9,8.1,13.8,1.3,0,225.6,12.6,34.2,1019.8,120
2016-10-20,9.7,8.4,12.3,0.3,0,199.6,13.3,29.9,1015.7,18
2016-10-21,8.1,5.9,9.8,2.7,0,246.6,5.4,28.8,1016.1,0
2016-10-22,7.3,1.7,13.3,0,0,204.2,6.1,19.1,1015.5,300
2016-10-23,5.6,0.2,8.8,0.1,0,317.9,3.2,11.9,1012.5,30
2016-10-24,11.9,8.4,15.6,3.6,0,227.1,5.8,23,1013.3,24
2016-10-25,13.2,9.4,14.6,11,0,30.2,9.7,27.7,1022.3,0
2016-10-26,10.3,4.6,14.9,0,0,10.3,8.6,23,1028.2,114
2016-10-27,6.9,2.8,14.1,0,0,6.6,4.3,16.6,1034.2,306
2016-10-28,6.4,2.6,12,0,0,345.1,4.3,14.8,1035.6,138
2016-10-29,7.2,2.9,13.6,0,0,290.2,4,12.2,1034.1,126
2016-10-30,5,1.8,8.3,0,0,48.1,6.5,20.9,1030.3,0
2016-10-31,5.4,1.1,12,0,0,37.6,6.5,16.6,1027.9,174
2016-11-01,6.7,0.1,15.9,0,0,224.1,4.7,18,1022.1,510
2016-11-02,7.5,0.7,10.6,0,0,226.8,4.7,15.8,1020.7,0
2016-11-03,3.3,-2.1,10.5,0,0,2.9,5,16.6,1023,504
2016-11-04,4.4,-1.8,10.1,0,0,230.4,5,15.8,1015.5,180
2016-11-05,8.1,6.6,10.6,7.2,0,39.2,5.4,30.2,1003.5,0
2016-11-06,5.5,0.3,7.8,3.8,0,184.4,6.5,24.1,1004.3,60
2016-11-07,2.9,-1.2,7.5,0.4,0,188.5,8.6,29.9,1009.2,114
2016-11-08,1.6,-2.2,4.4,0.3,0,183.1,7.2,21.2,1011.9,0
2016-11-09,5,2,7.3,2.9,0,193,12.6,37.4,1006.4,0
2016-11-10,7.1,5.6,9.6,6.2,0,205.3,13,34.6,1009.6,18
2016-11-11,5.9,4,7.7,8,0,261.8,8.3,33.1,1016.1,0
2016-11-12,3.2,-0.1,5.7,1.6,0,357.9,5.8,17.3,1024.3,6
2016-11-13,2.8,0.5,5.3,0,0,37.9,5.4,15.5,1025.4,0
2016-11-14,1.4,-1.3,3.3,0,0,1.8,6.8,17.6,1032.6,18
2016-11-15,4.3,-0.3,7.6,0.4,0,189.2,11.2,29.9,1031.6,0
2016-11-16,9.2,7.3,10.9,3.5,0,195.4,16.2,36,1023,0
2016-11-17,11.6,9.7,13.7,0,0,195.4,22.7,53.3,1013.2,180
2016-11-18,11.6,8.2,15.4,4.9,0,196.7,24.1,62.3,1006.4,0
2016-11-19,7,3.4,9.3,4,0,193.5,12.6,36,1011.1,84
2016-11-20,9.7,1.5,18.1,0,0,179.9,13,48.6,1005.4,384
2016-11-21,7.7,4.2,10.3,0,0,191.6,6.1,27.7,1004.2,0
2016-11-22,8.9,4.6,12.8,0,0,265.8,5.8,16.2,1012.1,24
2016-11-23,6.1,3.9,7.9,0,0,23.7,4.3,15.1,1016.3,0
2016-11-24,6,2,7.6,0,0,38.4,5.4,17.6,1015.4,0
2016-11-25,6.3,0.8,9.8,0,0,39.5,6.1,22.3,1015.7,6
2016-11-26,7.7,6.6,8.9,0,0,348.8,2.9,15.5,1018.2,0
2016-11-27,7,2,8.5,0,0,15.3,10.8,37.1,1018.9,0
2016-11-28,1.6,-2.7,6.2,0,0,27.6,16.6,41,1025,456
2016-11-29,-1.7,-5.6,3.3,0,0,358.2,9.7,23.4,1032.3,456
2016-11-30,-1.8,-7.3,4.7,0,0,193.3,5.4,18.4,1035.1,450
2016-12-01,-0.8,-4.9,5.6,0,0,13.9,4.3,13,1030.5,354
