date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2010-02-18,4.2,0,9.3,0.7,0,190.8,6.8,25.6,999,108
2010-02-19,2.7,0.3,4.9,6.6,0,224.7,5,21.6,996.6,0
2010-02-20,2.3,-1,6,0,0,197.8,11.5,42.8,1002.1,66
2010-02-21,4.7,0.1,9.7,0,0,178.8,12.2,33.1,1002.4,186
2010-02-22,8.9,3.2,13.9,0.1,0,186.8,15.8,42.5,995.2,180
2010-02-23,10.3,8.4,12.2,0,0,195.8,20.9,49.3,996.5,0
2010-02-24,9.9,7.8,14.3,0.8,0,196.6,16.9,45,1002.1,216
2010-02-25,10.3,8.3,13.3,1,0,190.1,16.6,41.8,1000,120
2010-02-26,8,4.9,11.7,3.7,0,202.1,25.2,72.4,999.4,192
2010-02-27,8.7,4.3,14.3,0,0,187.2,13.3,37.8,1004.7,414
2010-02-28,10,5.2,16.5,2,0,222.5,23.4,81.7,995.3,210
2010-03-01,6.9,2.6,11.7,0.1,0,250.1,13.3,43.6,1012.1,528
2010-03-02,4.2,-2.2,7,1.9,0,351.4,6.1,18.7,1021.4,0
2010-03-03,3,-2.7,9.7,0,0,33.1,14,40.3,1018.5,318
2010-03-04,2.1,-4,6.6,0,0,20.8,21.6,47.2,1015.3,474
2010-03-05,-0.6,-5.1,3.7,0,0,13.5,8.3,27.7,1025.5,600
2010-03-06,-0.5,-5,2.9,3.3,0,274.9,19.1,50.8,1020.6,42
2010-03-07,-2.7,-8.2,1.6,0,40,35.4,19.8,47.5,1026.4,576
2010-03-08,-2.3,-7.7,2.7,0,10,23.6,19.1,37.8,1023,642
2010-03-09,-2,-6.7,1,0,0,26,23,55.1,1020.2,294
2010-03-10,-0.7,-3.5,3.5,0,0,16.2,22,41.8,1016.6,114
2010-03-11,-1.4,-6.9,0.2,9,40,7.2,8.6,20.5,1016.6,0
2010-03-12,-1.7,-9.5,5,0,70,183.5,4,15.5,1021.2,354
2010-03-13,2.8,-0.9,7.5,0,40,209.9,6.5,20.9,1026.6,180
2010-03-14,3.9,2.4,5.4,0,0,198.7,11.2,25.9,1027.1,0
2010-03-15,5.3,2.8,9.8,0.9,0,195.3,14,29.2,1026.3,144
2010-03-16,6.4,0.1,10.8,0.1,0,202.7,9.7,28.1,1027,150
2010-03-17,6.5,-1.8,14.6,0,0,198.8,7.9,24.8,1027.9,414
2010-03-18,10,1.1,18.2,0,0,196.5,7.9,24.8,1024,528
2010-03-19,13.7,9.2,20.1,0,0,183,13,31.3,1020.5,354
2010-03-20,14.2,9.5,17.8,0.6,0,192.5,18.7,38.9,1015.5,24
2010-03-21,12.8,9.1,16.7,1.1,0,222.7,16.9,51.8,1017.5,144
2010-03-22,9.6,3,15.3,0,0,70.4,4.7,16.6,1022.1,624
2010-03-23,9.4,0.8,17.8,0,0,265,5.8,16.9,1019.6,684
2010-03-24,11.9,0.8,21.9,0,0,195.7,5.4,23.8,1012.9,642
2010-03-25,13.5,5.9,20.8,0,0,182.8,6.5,17.3,1008.7,252
2010-03-26,10,7.6,16.8,6.5,0,193.5,13,57.6,1009.7,102
2010-03-27,9.2,5.3,13.9,1,0,201.2,19.1,52.6,1010.4,162
2010-03-28,9.6,7.1,11.6,1.1,0,,16.9,39.6,1014.1,18
2010-03-29,13.3,10.4,18.6,1.9,0,179.7,11.9,30.2,1007.2,240
2010-03-30,11.1,5.4,16.7,0.7,0,205.6,13,58.3,998.8,234
2010-03-31,8.7,5.1,13,0.1,0,203.6,23.4,52.2,1005.6,438
2010-04-01,6.2,2.5,10.7,2.6,0,198.1,15.1,46.8,1014.6,216
2010-04-02,7,-0.1,13.5,0.2,0,185.1,9.7,36.7,1016,426
2010-04-03,9.2,6.5,14.1,4.6,0,191.5,16.6,41.4,1012.2,90
2010-04-04,9.3,6,14.6,1.2,0,216.8,18,55.4,1015.1,282
2010-04-05,7.8,2.2,12.2,1.4,0,216.2,7.9,24.1,1027.9,486
2010-04-06,9.2,-0.4,17.5,0,0,358.3,5.8,23,1023.1,744
2010-04-07,12.8,2.2,22.2,0,0,320.8,5.4,19.4,1018,684
2010-04-08,11.6,7.1,16.3,0,0,23.2,7.2,28.1,1023.9,72
2010-04-09,10,3.9,15.7,0,0,27.1,10.4,28.4,1029.7,222
2010-04-10,8.9,1.3,15.6,0,0,23.5,9.4,31.3,1027.1,408
2010-04-11,5.4,0.5,10.4,4,0,26.7,14,43.9,1020.8,294
2010-04-12,5.6,1.9,10.5,0,0,23.4,14.8,33.5,1016.5,156
2010-04-13,6.1,0.2,12.2,0,0,16.5,9,31.7,1015,312
2010-04-14,7.9,3,13.6,0.5,0,183.9,6.1,24.8,1014.7,114
2010-04-15,8.3,2.3,13.3,0,0,33.7,8.3,25.6,1016.1,246
2010-04-16,9.4,1.2,15.6,0,0,34.2,9,27.4,1019.1,108
2010-04-17,9.7,2.4,17.4,0,0,14.2,11.2,31.3,1019,708
2010-04-18,11.1,1.1,20.6,0,0,318.1,5.4,20.9,1013.3,744
2010-04-19,12.7,3,21.8,0,0,218.9,6.5,26.6,1013.8,648
2010-04-20,11.8,3.6,19.2,0.8,0,216.3,10.8,49,1016,348
2010-04-21,9.4,2.6,15.7,0,0,2.1,8.6,27.7,1017.6,738
2010-04-22,9.1,0.6,16.8,0,0,14.4,10.4,31,1014.6,708
2010-04-23,10.6,1.1,19.8,0,0,10.4,10.4,31.7,1012.7,768
2010-04-24,12.6,1.2,23,0,0,2.7,7.6,28.1,1017.5,786
2010-04-25,15.5,4,25,0,0,292.1,4.3,21.2,1021,696
2010-04-26,15.3,9.7,20.1,5.4,0,14.4,8.3,30.6,1024.9,414
2010-04-27,13.8,6.2,20.9,0,0,12.5,8.6,32,1025.9,732
2010-04-28,15.3,5.4,24.3,0,0,6.3,5,21.2,1023.5,768
2010-04-29,19.5,7.8,28.7,0,0,202.8,10.1,36,1014.7,744
2010-04-30,16,12.3,19.7,5.9,0,192.8,11.9,38.9,1013.2,6
2010-05-01,13.2,10.8,17,5.2,0,181.1,9,24.8,1012.2,96
2010-05-02,11.6,9.1,15,2.8,0,172.2,8.3,31,1010.6,6
2010-05-03,10.7,6.8,14.6,1.2,0,315.9,7.6,24.5,1012,114
2010-05-04,10,7.6,13.5,2.2,0,18,24.8,51.5,1013.8,0
2010-05-05,8.3,5.5,10.9,0.4,0,19.6,26.3,50,1009.3,0
2010-05-06,7.2,6.1,8.4,13.1,0,293.5,10.4,24.8,1003.9,0
2010-05-07,8.6,5.7,12.9,4.4,0,248,7.9,23.4,1007.6,12
2010-05-08,11.2,6.2,16.2,0,0,8.1,6.1,21.6,1009.2,312
2010-05-09,12.6,9.2,17.8,8.8,0,190.2,9.4,31,1008.4,180
2010-05-10,11.9,7.6,15.3,4.3,0,22.5,4.7,15.8,1006.3,36
2010-05-11,12,8,15.9,1.5,0,248.9,9.7,37.8,1004.8,36
2010-05-12,11.4,7,15.7,0,0,324.6,12.6,34.6,1008.7,420
2010-05-13,7.5,6.2,8.8,28.3,0,353.6,10.8,28.1,1011.9,0
2010-05-14,9.3,6.5,12.7,0,0,4.6,9.7,23,1011,66
2010-05-15,9.6,7.7,12.1,0,0,0.9,12.6,31.7,1011.8,6
2010-05-16,11.3,7.3,14.8,0.2,0,216.2,9,25.9,1017.6,156
2010-05-17,12.2,6.6,17.4,0.9,0,215,6.5,36,1023,246
2010-05-18,11.3,5,16.4,0,0,11.4,8.3,32,1026.9,480
2010-05-19,9.8,5.7,14.2,3.1,0,328.9,8.6,30.2,1027.1,108
2010-05-20,10.1,8.9,11.6,9.1,0,270.9,5.8,15.1,1029,0
2010-05-21,12.4,8.1,16,0.2,0,12.2,7.6,27.7,1028.1,0
2010-05-22,14.7,5.5,22.4,0,0,17.1,8.3,28.4,1023.9,738
2010-05-23,16.9,8,23.9,0,0,16.2,9.4,30.2,1020.4,852
2010-05-24,19.8,9.6,28.2,0,0,222.3,6.8,25.6,1014.5,864
2010-05-25,22,14.8,28.9,0,0,216.2,12.2,36.7,1010,714
2010-05-26,18,15.1,24.9,1.6,0,187,13,50.8,1008.1,114
2010-05-27,16,13.2,19.5,2.5,0,176,9.4,24.1,1009.8,108
2010-05-28,15.6,12.1,19.8,4.2,0,184.3,8.3,28.8,1014.5,114
2010-05-29,16.7,11.6,22.4,0,0,0.8,6.1,24.5,1017.2,342
2010-05-30,15.4,9.6,20.1,9.5,0,223.2,18.4,57.2,1011.9,114
2010-05-31,12.4,9.3,15.1,0,0,255.3,12.2,30.6,1015.9,36
2010-06-01,14.6,11.3,18.7,0,0,264.6,6.8,18.4,1016.1,138
2010-06-02,15.6,11.8,21.1,0,0,8.5,6.5,34.6,1015.9,102
2010-06-03,15.7,13.5,18.6,0,0,17,8.3,24.1,1017.9,72
2010-06-04,18.7,11.3,24.6,0,0,23,9.7,31,1018.6,888
2010-06-05,19.9,10.4,27.8,0,0,346.6,5.8,22,1018.1,882
2010-06-06,20.6,13.2,29.6,2,0,217.1,10.1,60.8,1013.6,456
2010-06-07,18.8,13.7,23.7,0,0,238.7,8.3,22.7,1013.4,288
2010-06-08,19.1,12.6,26.6,3,0,206.4,7.6,31.7,1008.2,396
2010-06-09,21.2,16.2,27.6,6.2,0,48.2,11.5,53.3,1005.4,540
2010-06-10,22,16,29.8,0.1,0,1.1,9.7,40.7,1004.4,522
2010-06-11,21,16.5,26.6,15.8,0,180.1,7.2,20.5,1009.3,258
2010-06-12,19.6,14.5,24.6,0.2,0,211.6,11.2,30.2,1012,300
2010-06-13,15.4,11.9,17.3,1.5,0,9.5,11.2,24.8,1014.4,0
2010-06-14,16.9,11.2,22.6,0,0,358.7,4.7,28.4,1013.8,498
2010-06-15,17.1,12.7,22.1,1.4,0,13.9,16.2,42.5,1015.8,114
2010-06-16,16,13.3,19.1,6.9,0,19.9,14.4,43.2,1014.3,12
2010-06-17,16.4,13.9,19.9,0.4,0,6.2,9.4,24.5,1013.5,66
2010-06-18,17.2,12.3,22.3,6.8,0,240.2,10.4,31.3,1012,354
2010-06-19,12.4,9.3,16.4,8.7,0,15.4,7.6,30.2,1009.4,174
2010-06-20,12.7,8.2,17.5,0,0,9.3,11.9,37.1,1013.2,582
2010-06-21,12.8,6.7,18.6,0,0,11.5,10.4,30.6,1019.6,318
2010-06-22,14.7,8.3,20.6,0,0,25.7,9,30.6,1022.4,594
2010-06-23,16.5,7.6,23.8,0,0,3.7,9,33.1,1021,870
2010-06-24,18.4,9.2,25.5,0,0,6.1,6.1,28.4,1018.1,894
2010-06-25,20.5,11.4,27.9,0,0,313.1,5.8,30.2,1015.1,888
2010-06-26,20.9,13.2,27.4,0,0,6.3,9.7,31.3,1015.1,846
2010-06-27,21.9,13.6,29,0,0,11.2,8.6,27.7,1016.9,870
2010-06-28,22.7,14.2,29.7,0,0,355.4,6.8,27,1017.6,816
2010-06-29,23.2,14.8,30.5,0,0,349.9,6.1,26.3,1017.7,744
2010-06-30,23,15.9,29.3,0,0,1.7,6.1,23,1018.7,714
2010-07-01,23.5,15.5,30.8,0,0,348.3,4.7,18.7,1016.1,798
2010-07-02,24.9,16.5,33,0,0,215.7,6.1,20.9,1014.8,672
2010-07-03,26,17.6,33.2,0,0,249,7.6,38.2,1015.9,738
2010-07-04,23.7,18.8,28.6,0.3,0,,,,1019.3,546
2010-07-05,22.9,18.6,27.9,0,0,,,30.6,1019.7,618
2010-07-06,20.5,15.2,24.7,0,0,10.5,9,30.2,1022.3,618
2010-07-07,20.7,12.1,27.9,0,0,2,6.5,26.3,1021.4,888
2010-07-08,23.4,13.5,32.7,0,0,238,5.4,19.4,1019.2,882
2010-07-09,25,15.5,32.9,0,0,288.5,6.5,23.8,1018.6,558
2010-07-10,26.3,17.6,35.4,0.1,0,332.2,8.6,82.8,1017.3,720
2010-07-11,25.4,19.8,32,0,0,182.4,5.4,19.1,1016.6,654
2010-07-12,23.9,17.7,33.1,9.5,0,189.7,10.8,46.4,1014.2,570
2010-07-13,22.8,17.2,30,0,0,178.6,6.5,31.3,1012.4,690
2010-07-14,25.3,18.5,35.6,7.4,0,220.5,7.2,34.9,1008.6,648
2010-07-15,21.8,17.1,26.4,1.2,0,218.4,9.4,25.9,1015.3,534
2010-07-16,23.6,15.2,31.9,0,0,260.1,5.8,19.8,1015.6,858
2010-07-17,19.4,13.6,22.7,0.2,0,57.5,8.3,23.4,1021.1,156
2010-07-18,18.7,11.2,25.3,0,0,14.2,8.3,31.3,1025.4,864
2010-07-19,20.8,12,28.6,0,0,15.2,8.3,35.3,1020.6,870
2010-07-20,22.4,12.8,31,0,0,356.2,5.8,23,1013.2,864
2010-07-21,24.5,15.8,33.5,4.2,0,226.5,8.6,31.7,1009.6,714
2010-07-22,19.7,17.9,21.7,11.5,0,69.6,5,16.2,1014.6,42
2010-07-23,16.8,14.8,18.5,10.4,0,139.5,8.3,29.2,1018.4,6
2010-07-24,16.5,12.3,21.1,2.8,0,214.6,8.3,24.8,1021.3,162
2010-07-25,16.4,9.1,22.4,0,0,241.9,5.4,19.8,1018.1,438
2010-07-26,17.6,14.7,23.3,12.3,0,177.7,6.8,29.2,1014.7,186
2010-07-27,18.1,14.2,22.5,0,0,148.5,5,20.2,1018.1,354
2010-07-28,17.4,14.2,22.7,6.5,0,192.8,9.7,37.4,1017.3,156
2010-07-29,16.5,14,21,10.9,0,206.9,9.4,43.6,1012.9,204
2010-07-30,17.4,13.4,22.4,0.7,0,216.2,5,23.4,1016,432
2010-07-31,19,10.4,26.4,0,0,209.1,5.8,21.6,1016.6,846
2010-08-01,21.8,14.1,30.2,0.4,0,226,7.2,39.6,1014.7,402
2010-08-02,18.7,17,20.3,20.3,0,192.9,6.5,36,1015.5,18
2010-08-03,17.9,13.4,22.9,4.9,0,238.7,7.6,24.5,1016.1,408
2010-08-04,18.1,11.8,24.2,0,0,205.7,8.6,23.4,1011.7,336
2010-08-05,16.5,14.3,19.8,10.4,0,210.1,8.6,37.4,1009.8,6
2010-08-06,16.2,10.2,22.5,0,0,349.9,4.7,23.8,1017.6,648
2010-08-07,17.8,9.5,24.9,0,0,229.9,5,20.5,1019,792
2010-08-08,18.5,14.1,23,2.8,0,210.9,6.8,28.8,1017.6,228
2010-08-09,18.4,10.7,25.2,0,0,351.8,4.7,19.4,1017.6,816
2010-08-10,20.9,12.8,27.6,0,0,203.9,6.5,20.9,1015.6,684
2010-08-11,21.3,16.9,25.8,0,0,212,7.2,22.3,1014.8,204
2010-08-12,19.1,15.6,23.8,7.4,0,222.6,6.8,23.8,1013.9,114
2010-08-13,17.9,12.6,23,0,0,343.1,6.5,25.2,1016.5,654
2010-08-14,17.6,10.8,24.3,2.6,0,3.9,8.6,38.9,1013.8,264
2010-08-15,16.6,15,20.3,16.4,0,179.7,18.7,48.6,1010.5,48
2010-08-16,14.9,13.5,16,3.8,0,195.4,23.4,51.8,1012.7,0
2010-08-17,16.5,14,19.2,2.4,0,202.1,14.8,40.3,1014.4,12
2010-08-18,16.9,14.5,19.6,1.5,0,197,10.1,32,1011.7,18
2010-08-19,18.7,13.5,24.7,0,0,215.1,6.5,18,1017,714
2010-08-20,19.5,11.7,28.2,0,0,359.8,3.6,16.9,1020.7,714
2010-08-21,23,15.7,31,0,0,218.1,5.4,18.7,1023,786
2010-08-22,22.6,17.2,30.3,0,0,195,6.5,25.9,1017.1,462
2010-08-23,20.9,17.4,24.6,3.4,0,194.8,14.4,45.7,1008.5,18
2010-08-24,18.1,11.9,20.4,4.7,0,229.2,12.6,39.2,1012.8,144
2010-08-25,17.1,10.3,22.7,0,0,193.6,6.5,18.7,1018.5,342
2010-08-26,23.8,16.8,30.4,0,0,199.3,10.8,43.2,1011.1,510
2010-08-27,20.5,16.6,25,7.8,0,206.3,16.6,54,1007.6,126
2010-08-28,15.3,12.5,20.1,5.6,0,326.8,10.4,38.9,1017.9,324
2010-08-29,14,10.5,20.2,1,0,210.9,11.2,31.7,1017.5,168
2010-08-30,12.4,10.5,14.7,3.9,0,230.5,14.8,42.8,1015.8,12
2010-08-31,13.4,7.8,18.4,0,0,15.6,5.8,19.8,1022.2,498
2010-09-01,12.9,5.7,20.3,0,0,17.8,8.6,31,1019.2,750
2010-09-02,14.3,7.1,21.4,0,0,5,9.4,31,1017.5,696
2010-09-03,15.9,11.1,22.3,0,0,12.7,7.2,24.5,1018.1,606
2010-09-04,14.8,9.2,21.8,0,0,3.5,5.8,24.1,1018.8,498
2010-09-05,14.1,8.1,21.2,0,0,12.2,8.6,24.8,1019,492
2010-09-06,15.9,8.5,22.9,1.2,0,49.2,9.7,33.5,1013.8,504
2010-09-07,15.6,12.9,20.1,10.2,0,137.6,6.5,16.9,1005.7,6
2010-09-08,16.5,14.3,22,3.4,0,179.8,11.2,48.2,1006,126
2010-09-09,15,10.3,20.6,1.3,0,192.8,10.1,36.7,1016.6,144
2010-09-10,15.2,9,22.1,0,0,229.8,4.7,16.9,1022.8,480
2010-09-11,16.5,9.2,24.1,0,0,359.4,5,16.2,1020.1,726
2010-09-12,16.6,10.1,24.5,47.7,0,285.7,5.8,52.6,1019.4,564
2010-09-13,14.6,9,19.2,0.9,0,328.5,6.1,22,1026.8,444
2010-09-14,15.1,8.3,21.7,0,0,199.3,10.8,30.6,1024,120
2010-09-15,14.7,11.7,16.6,0.1,0,205.9,13.7,40.7,1015.5,0
2010-09-16,13.8,9.9,17.8,0,0,220.3,9.4,28.4,1014,126
2010-09-17,12.7,7.1,18.5,0,0,189.1,6.5,22.7,1015.5,420
2010-09-18,10.2,3.5,17.1,0,0,16.2,6.5,23.8,1018.4,666
2010-09-19,10.2,3.5,18.2,0,0,350.5,3.6,18.7,1019.7,630
2010-09-20,12.8,4.9,22.3,0,0,297.4,4,15.8,1018.7,696
2010-09-21,13.5,6,22,0,0,358.7,5,20.2,1020.1,690
2010-09-22,14.7,7.2,23.7,0,0,279.8,4,11.2,1020.2,678
2010-09-23,17.2,9.3,25.4,0,0,199.5,8.3,26.6,1013.4,624
2010-09-24,15.6,12.5,20.8,5.3,0,195,11.9,56.9,1004.6,6
2010-09-25,11.7,8.7,13.9,1.9,0,258,9.7,40.7,1006.4,0
2010-09-26,9.5,5.2,13.3,6.9,0,208.9,8.3,26.3,1010.9,144
2010-09-27,8.9,2.3,14.3,0,0,221.5,6.5,22,1013.2,300
2010-09-28,10.2,5.6,13,0,0,191.4,7.6,23,1018.1,0
2010-09-29,10.8,6.9,14.4,0,0,137.4,2.9,10.1,1019.7,6
2010-09-30,12.8,8.7,17.4,1.4,0,202.8,3.6,19.4,1016.8,12
2010-10-01,13.2,8.3,18.2,1.3,0,207.1,5.8,18,1015,342
2010-10-02,13.8,10.4,21.1,1.8,0,176.1,4.7,16.6,1014,138
2010-10-03,15.8,8.8,24.5,0,0,337.7,4.7,15.1,1008.7,594
2010-10-04,14,7.6,21.6,0,0,27.3,7.6,24.8,1002.7,216
2010-10-05,15.3,7.8,20.2,1.2,0,186.2,9.7,37.1,1008.9,84
2010-10-06,13.7,5.4,23.5,0,0,280.6,4.3,13,1013.6,570
2010-10-07,12.5,8.6,16.9,0,0,346.2,4.7,19.8,1019.1,0
2010-10-08,12.2,7.6,19.4,0,0,9.9,5,19.1,1018.6,432
2010-10-09,11.1,6.4,14.3,0.1,0,10.4,5.4,18,1016.5,0
2010-10-10,9.2,3.8,16.7,0,0,31.4,7.6,31.7,1010.4,570
2010-10-11,9.3,3.2,18.1,0,0,12.1,11.2,30.2,1010.2,624
2010-10-12,7.1,1.2,15.9,0,0,28.5,7.9,30.2,1013.9,618
2010-10-13,5.3,0.6,11.5,0,0,22.1,8.6,25.2,1014.2,282
2010-10-14,4.9,1.7,10.1,0,0,33.4,5,18.4,1015.9,132
2010-10-15,6.5,2.6,10.1,0,0,41,4,12.6,1014.9,0
2010-10-16,7.9,5.9,9.6,9.2,0,196.7,8.3,32.4,1011.3,0
2010-10-17,6.7,5.5,8.4,4.3,0,14.1,19.1,36.7,1017.5,0
2010-10-18,5.1,1.4,7.1,0,0,24.8,9.7,21.6,1021.8,18
2010-10-19,7.1,3.4,10,2.8,0,193,15.5,46.4,1013.1,0
2010-10-20,6.5,3.9,9.3,5.7,0,209.5,10.4,39.2,1014.8,36
2010-10-21,4.5,-1.6,10.5,0,0,243.7,5.4,22,1026.4,468
2010-10-22,1.5,-3.2,6.3,0,0,260.1,3.6,13,1023.5,132
2010-10-23,6.7,-1.6,15.4,1.3,0,205,8.6,37.8,1013.7,108
2010-10-24,7.8,2.1,11.3,0.6,0,204.4,10.1,31.7,1012.5,30
2010-10-25,4.3,0.1,8.5,0,0,23.1,13.7,43.2,1021.7,156
2010-10-26,3,-3.6,10.3,0,0,30.4,6.8,20.9,1029.5,366
2010-10-27,6.1,0.1,12.1,0,0,199.8,5,14.4,1026.9,120
2010-10-28,7.4,1.9,14.1,0,0,197,6.1,18.7,1023.5,114
2010-10-29,6.5,-0.6,16.4,0,0,316.1,3.6,10.4,1013.7,522
2010-10-30,10.3,4,16.2,0,0,212.2,10.1,40,1006.8,60
2010-10-31,10.7,7.4,16.6,0,0,11.4,8.3,23.4,1001.9,258
2010-11-01,9.3,3.2,14.9,0,0,27.6,4.7,16.9,1008.9,408
2010-11-02,8.1,2.9,11.9,0,0,175.7,7.2,19.8,1018,66
2010-11-03,12.5,8.7,15.7,0,0,200.8,14.4,33.5,1020.5,18
2010-11-04,15.7,13.5,18.4,0,0,200.4,16.9,36.7,1027,90
2010-11-05,14.5,11.1,18.5,0,0,226,9.4,23,1027.1,150
2010-11-06,12.9,9.4,15.6,0,0,218.7,13,32.4,1017.3,0
2010-11-07,7.4,6,9.4,18.8,0,320.3,10.1,30.6,1002.9,0
2010-11-08,6.5,5.1,8.8,0,0,184,13.7,46.1,986.9,276
2010-11-09,8.9,4.9,13.1,0,0,197,9.7,31.3,980,192
2010-11-10,9.3,6.4,12.4,0.8,0,210.5,11.9,37.1,993.1,18
2010-11-11,7.8,4.5,12.1,3.3,0,199.5,23.8,68,1008.5,348
2010-11-12,13.5,11.2,16.7,0.4,0,215.8,28.8,70.2,1003.8,0
2010-11-13,16.2,14.1,18.8,0,0,200,27,58.3,1004.6,216
2010-11-14,15,7.4,20.2,0,0,190.6,11.9,31.3,1003.4,432
2010-11-15,8.5,6.5,12.2,15.6,0,5.1,12.2,28.4,1013,0
2010-11-16,6,4.7,6.9,1.6,0,9.6,12.6,29.5,1018.9,0
2010-11-17,5.6,4.5,6.6,0,0,44.4,9,20.9,1011.2,0
2010-11-18,5.2,1.1,7.1,0,0,185.9,6.8,19.4,1011.1,0
2010-11-19,6.4,3.2,11.1,0.1,0,199.3,7.2,42.5,1016.6,54
2010-11-20,3.3,-0.8,5.9,0,0,333.9,5.4,19.1,1014.2,42
2010-11-21,3.4,1.3,5.7,0,0,16.2,6.8,22,1006.3,78
2010-11-22,3.9,3.6,4.4,2.6,0,7.6,5,12.2,1002.4,0
2010-11-23,3.7,3.3,5,3.1,0,215.8,8.3,26.6,1006.9,0
2010-11-24,3.6,2.4,4.9,0.8,0,196.2,14,30.2,1009.6,0
2010-11-25,3.2,-0.1,5.8,4.7,0,203.8,16.2,42.8,1004.3,0
2010-11-26,0.6,-0.3,1.5,3.1,30,201.3,10.8,24.1,1005.9,6
2010-11-27,-0.9,-5.2,1.3,1.1,30,187.1,5,15.1,1005.7,252
2010-11-28,-1.4,-3.1,-0.3,0.3,40,36.9,4.7,12.6,1003.9,0
2010-11-29,0.1,-1.1,1.4,3.6,80,221.5,6.8,29.9,1007,0
