date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-03-04,4.9,-0.5,10.4,0,0,204.6,9,32,1013.7,190
2020-03-05,8.1,4.1,10.6,12.4,0,195.4,14.4,72,997.8,0
2020-03-06,6.6,5.3,9,0.9,0,219.1,25.6,59.8,1000.7,0
2020-03-07,5.3,1.2,9.1,0,0,206.7,7.6,20.5,1020.2,79
2020-03-08,7.3,0.1,12.4,1.5,0,196.5,13.3,36.4,1019.1,310
2020-03-09,7.6,5.2,11,3.9,0,211.7,13.3,37.4,1017,270
2020-03-10,7.8,4.9,11.5,2.5,0,197.1,25.2,55.1,1016.8,0
2020-03-11,13.1,10.8,15.8,0,0,212,19.4,43.6,1018.9,2
2020-03-12,12.2,8.2,14.8,0.6,0,214,17.3,51.1,1016.4,59
2020-03-13,8.2,1.8,12.8,0,0,262.3,13.7,42.8,1021.9,617
2020-03-14,5.6,0.8,12.2,0,0,15.1,4.3,13.3,1022.3,181
2020-03-15,7.9,-0.4,16,0,0,196.3,6.5,21.6,1018.1,602
2020-03-16,11.3,1.9,19.8,0,0,212.8,7.6,29.2,1020.6,566
2020-03-17,11.8,6.6,18.2,0,0,240.1,5,16.2,1029.6,210
2020-03-18,11.2,4,18.7,0,0,32.4,5.8,17.6,1028,666
2020-03-19,11.3,4,18.8,0,0,5.2,5.4,16.6,1023.7,652
2020-03-20,11.1,4.2,18.2,0,0,7.3,8.6,25.2,1020.4,634
2020-03-21,6.2,4.3,8.9,2.8,0,19.5,17.3,41,1020.4,0
2020-03-22,6.1,1.7,10.5,3.1,0,64.2,22,52.6,1024.8,502
2020-03-23,4.3,-0.5,10.8,0,0,66.2,16.6,37.1,1029.9,691
2020-03-24,4.4,-3.6,10.7,0,0,64.2,15.1,45.4,1028.4,693
2020-03-25,4.6,-3.2,10.6,0,0,42.8,18.4,48.2,1022,678
2020-03-26,3.9,-3.3,11.4,0,0,29.3,12.6,34.9,1017,544
2020-03-27,6,-1.6,13.4,0,0,3.8,6.8,26.6,1015.9,680
2020-03-28,8.6,0.3,17.4,0,0,359.1,8.3,30.2,1017.3,668
2020-03-29,4.8,2.6,8.6,2.4,0,,24.5,49.3,1022,55
2020-03-30,3.4,-3.1,7.9,0.2,0,27.5,23,42.8,1025.8,553
2020-03-31,3.3,-4.9,10.7,0,0,29.6,13,42.5,1025.7,694
2020-04-01,4.3,-5.3,11.9,0,0,14.9,9,27.7,1020,721
2020-04-02,5.9,-4,14.3,0,0,308.2,5,18.4,1013.9,720
2020-04-03,6.7,-1.4,13.9,0,0,171.7,6.5,24.1,1018.1,458
2020-04-04,8,-1,15.6,0,0,8.5,9,38.2,1022.6,724
2020-04-05,11.3,0.1,20,0,0,334.7,7.2,23.8,1021,734
2020-04-06,14.1,2.9,23.5,0,0,207.7,8.3,32.8,1022.6,733
2020-04-07,13.6,2.8,24.6,0,0,17.5,7.9,33.5,1027,737
2020-04-08,13.8,3.9,23.3,0,0,10.6,5.4,19.8,1024.5,731
2020-04-09,14.4,3.6,23.5,0,0,351.4,7.2,32.4,1022.9,734
2020-04-10,14.1,5.5,23.2,0,0,19.4,8.3,28.1,1022.6,739
2020-04-11,14.8,5.8,23.6,0,0,28.6,7.2,21.6,1021.8,685
2020-04-12,16.1,7.5,24.7,0,0,259.8,8.3,38.2,1016.3,508
2020-04-13,12.3,3.2,21.4,0,0,350.8,15.8,56.5,1015.8,544
2020-04-14,5.6,-1.3,11.6,0,0,25.4,15.8,49,1024.1,764
2020-04-15,9.5,-0.7,18.6,0,0,21.8,7.9,29.2,1022.4,754
2020-04-16,14.7,2.7,25,0,0,223.4,7.2,28.4,1017.5,725
2020-04-17,17.1,7.9,25.4,0,0,241.6,7.2,23.8,1014.8,629
2020-04-18,17.2,10.8,24.4,0,0,251.1,10.4,36.7,1015,575
2020-04-19,15.7,7,22.8,0,0,18.6,14,47.2,1013.5,674
2020-04-20,15.2,6.6,21.7,0,0,37.5,17.3,47.9,1010.9,762
2020-04-21,15.7,7.8,22.8,0,0,43.1,17.6,43.9,1010.4,530
2020-04-22,15.3,6.1,24.1,0,0,33,13,43.2,1014,788
2020-04-23,13.9,2.7,22.6,0,0,33.3,8.3,25.6,1017.3,794
2020-04-24,16.1,4.5,24.2,0,0,262.4,9.4,35.6,1013.1,726
2020-04-25,14.9,7.5,20.6,0,0,42.3,11.2,31.3,1010.3,707
2020-04-26,13.3,3.5,21.1,0,0,16.8,6.5,28.1,1009.9,476
2020-04-27,17.3,11.7,24,0,0,215.2,9.4,31.3,1008.5,664
2020-04-28,16.1,12.1,19.4,3.3,0,221.2,16.6,47.5,1006.8,107
2020-04-29,13.8,11,18.5,0.7,0,211.4,15.8,39.6,1009.4,122
2020-04-30,13,11.4,14.6,1.2,0,203.4,22,54,1006.8,45
2020-05-01,11.6,8.4,15.3,0.5,,204.1,17.6,54.4,1006.4,128
2020-05-02,10.1,4.2,14.8,2.6,,228.8,10.8,38.9,1012.8,261
2020-05-03,12,3.8,19.2,0,,204.2,6.5,20.9,1018.3,590
2020-05-04,15.2,8.8,22.8,0,,298.8,11.2,34.6,1016.3,378
2020-05-05,11.6,6.5,14.3,0,,36.4,10.1,22,1017.3,71
2020-05-06,11.6,4.9,18.5,0,,20.7,11.5,36.7,1022,813
2020-05-07,13.5,2.5,22.5,0,,10,6.5,23.4,1022.2,815
2020-05-08,17.7,7.3,26.3,0,,298.9,6.1,22.7,1016.3,609
2020-05-09,18,10.3,23.7,0,,2.3,10.1,35.3,1011.1,560
2020-05-10,20.4,14.4,26.8,0.1,,230,9.4,34.6,1004.7,347
2020-05-11,8.6,3.2,17.2,21.9,,19.2,23.4,63.4,1005.4,0
2020-05-12,7.7,0.4,14.4,0,,23.7,11.9,34.6,1016.3,579
2020-05-13,8.8,6.3,10.6,9.2,,28.2,8.3,22.3,1010.7,17
2020-05-14,10.7,7.5,14.6,1.6,,40.2,13,34.2,1013.6,0
2020-05-15,12.8,7,17.9,0,,37.6,13.3,33.5,1016.8,208
2020-05-16,12.6,4,20.1,0,,30.5,9.4,28.1,1020.9,837
2020-05-17,13.8,5,21.3,0,,31,10.1,34.9,1022.1,857
2020-05-18,16.3,6.3,24,0,,22,7.6,28.8,1022.9,859
2020-05-19,18.1,9,25.5,0,,35.4,10.8,36.7,1020.1,772
2020-05-20,18.6,9.8,26,0,,27.9,9,32,1019.5,746
2020-05-21,19,9.9,26.7,0,,32,7.6,28.8,1020.3,861
2020-05-22,21.2,11.7,27.2,0,,215.7,7.9,22.3,1020.5,237
2020-05-23,14.1,9.4,21,15.5,,180.2,10.4,47.9,1026.3,42
2020-05-24,14.2,8.3,19.9,0,,237.6,12.6,38.2,1031.6,649
2020-05-25,14.5,7.2,20.1,0,,26.5,7.6,31.7,1032.6,632
2020-05-26,15.1,7.1,21.4,0,,29.9,12.2,36,1032.5,864
2020-05-27,16.2,6.6,23.4,0,,25.4,11.2,35.3,1031,881
2020-05-28,16.5,8.4,22.9,0,,29.8,15.1,42.8,1027.3,721
2020-05-29,16.3,9.2,22.9,0,,54.6,13.3,42.5,1023.4,699
2020-05-30,15.4,7,22.7,0,,40.4,14.4,41.4,1019.8,643
2020-05-31,15.5,6.4,23.7,0,,32.7,11.9,42.1,1018.6,883
2020-06-01,18.9,8.7,27.7,0,,56.6,9.7,31,1017.8,852
2020-06-02,19.8,9.8,28.1,0,,25.8,8.3,30.6,1014.7,872
2020-06-03,19.8,12.8,27.9,0.4,,217.4,10.1,46.1,1004.7,496
2020-06-04,16.2,12.6,19.2,9.9,,213.4,12.6,44.3,997.7,6
2020-06-05,13.3,11.5,15.8,1.5,,212.1,15.8,54.7,1001.4,3
2020-06-06,13,11.1,15.2,4.4,,187.4,9.7,32.8,1005.1,0
2020-06-07,14.8,11.4,19,8.6,,196.9,8.6,26.6,1009.5,110
2020-06-08,15,8.1,21.4,0.1,,30.7,9.4,31.3,1012.5,375
2020-06-09,13.8,11.5,15.8,0.5,,28,9.4,30.6,1014.3,0
2020-06-10,14.7,12.5,17.4,0.1,,31.3,10.4,24.1,1013.1,2
2020-06-11,16.3,13.1,20.9,0.9,,31.5,7.6,27.4,1009,371
2020-06-12,20.1,10.6,28.6,0,,9.9,10.4,27.7,1005,777
2020-06-13,19.1,12.6,24.8,0,,280.9,9.7,47.5,1011.2,206
2020-06-14,17.3,15,19.8,0,,218,10.1,28.4,1016.2,0
2020-06-15,18.3,13.1,22.6,0,,229.6,7.2,21.6,1017.8,281
2020-06-16,18.6,13.8,24.3,4.2,,66.2,6.8,20.2,1015.4,178
2020-06-17,15.2,10.9,18.6,18.3,,261.2,7.2,32,1012.2,0
2020-06-18,17.4,10.3,23.4,0.6,,233.5,7.9,31.7,1013.7,682
2020-06-19,17,13,20.9,13.9,,218,8.3,20.9,1018,105
2020-06-20,18.2,13.9,24.4,0,,239.3,7.2,43.6,1020.9,380
2020-06-21,19.8,11.4,25.9,0,,244.1,5.4,16.9,1021,733
2020-06-22,20.3,13.3,25,0,,21.8,7.9,29.2,1023.9,758
2020-06-23,20.2,10.9,27.8,0,,21.1,13.3,36.7,1022.4,901
2020-06-24,21.6,12.8,29.2,0,,22.2,13,36.4,1019.3,900
2020-06-25,21.6,12,28.5,0,,14.5,9.7,31,1016.1,902
2020-06-26,21.5,16.2,28.8,1.5,,215.8,10.1,34.6,1013,377
2020-06-27,23.2,15.7,29.6,0,,208.9,10.8,34.2,1012.9,504
2020-06-28,20.7,15.6,27.5,7.1,,211.2,12.2,41.8,1015.6,204
2020-06-29,18.6,14.4,22.9,7.4,,215.1,10.8,32.4,1014.9,258
2020-06-30,19.2,14.1,25.5,0,,215.8,10.1,31.7,1013.5,385
2020-07-01,22.9,13.4,30.9,1,,233.7,9,28.1,1009.9,638
2020-07-02,20.3,17,24.8,5.1,,254.5,8.6,31,1013.5,107
2020-07-03,19.4,13.1,24.6,0,,18,6.5,26.6,1018.9,627
2020-07-04,20.6,11.6,27.1,0,,226.8,10.1,35.3,1019.4,644
2020-07-05,24.1,19.8,29.1,0,,217.5,16.6,38.9,1016.6,423
2020-07-06,18.6,11,22.5,1.8,,337.9,13.3,38.2,1018.3,451
2020-07-07,16.7,7.7,23.9,0,,11.6,5.8,25.6,1020.2,865
2020-07-08,20.2,10.5,28.1,0,,226.1,9.4,33.5,1017.2,531
2020-07-09,23.4,14.1,31.7,0,,226.5,9.4,37.4,1014.9,724
2020-07-10,22.7,16.5,29.7,0,,275.3,13.7,43.9,1013.6,494
2020-07-11,18.7,11,24.2,0.2,,24.9,13.3,34.9,1021.8,763
2020-07-12,18.3,8.5,26.4,0,,30.7,13.3,41.4,1023.5,886
2020-07-13,19.4,9.1,27.3,0,,19.8,10.4,41,1020,877
2020-07-14,21.1,11.2,27.7,0,,286.9,7.6,35.6,1014.4,597
2020-07-15,17.2,15.1,21.3,19,,176.5,6.8,29.5,1015.1,66
2020-07-16,16.1,15.1,17.2,1.3,,192.4,7.6,24.5,1018.8,0
2020-07-17,18,14.1,24,0.1,,38.9,6.8,25.6,1019.8,263
2020-07-18,20.2,14.5,26.4,0,,31.9,6.5,23.8,1018.5,799
2020-07-19,21.1,11.8,28.7,0,,5.4,5.8,21.2,1016.1,786
2020-07-20,22.7,13.7,31.7,0,,223.2,8.3,30.2,1015.7,620
2020-07-21,20.8,14.6,27.4,0,,28.1,10.8,29.2,1019.9,671
2020-07-22,20.8,13.1,28.5,0,,22.5,8.3,24.1,1019,753
2020-07-23,20.3,12.5,28.2,0,,32.7,6.1,24.1,1015.4,814
2020-07-24,21.1,14.9,28,0,,233.6,7.2,34.6,1012.9,147
2020-07-25,22.9,14.5,29.7,0,,221.7,7.2,42.5,1012.9,686
2020-07-26,21,15.7,27.5,3.1,,205.4,10.8,41,1014,391
2020-07-27,24.5,14.6,33.3,0,,194.2,10.4,32.8,1013.8,857
2020-07-28,24.2,16.7,29.7,0,,258.9,13,45,1013.5,584
2020-07-29,20.3,11.7,28.1,0,,48.7,6.5,23,1019,843
2020-07-30,21.7,10.5,32,0,,14.5,7.2,24.8,1018.1,850
2020-07-31,25.1,14.4,35.7,0,,350.5,6.1,24.8,1015.1,845
2020-08-01,26.2,18.3,34,3.5,,38.9,9.4,41.4,1013.8,492
2020-08-02,21.1,17.6,23,4.2,,215,7.9,30.2,1014.3,13
2020-08-03,17.8,12.5,23.9,14.9,,314.6,8.3,55.1,1012.2,211
2020-08-04,17.8,13.4,23.4,1,,144.2,6.8,20.5,1016,336
2020-08-05,19.8,10.4,27.3,0,,71.7,7.6,25.6,1017.4,829
2020-08-06,21.8,12.1,29.8,0,,8.6,7.6,27.4,1018.3,827
2020-08-07,24.9,15,32.7,0,,7.4,7.6,27.4,1018.1,822
2020-08-08,26.7,17.8,33.9,0,,36,7.6,25.2,1018.1,821
2020-08-09,26.3,16.4,35.1,0,,87.3,6.1,22,1015.6,816
2020-08-10,26.1,16,34.3,0,,335.1,6.8,33.5,1012.9,755
2020-08-11,26.3,18.1,33.4,0,,182.1,6.5,25.2,1014,524
2020-08-12,24.5,17.4,34.2,0,,177.3,6.1,41.4,1013.5,548
2020-08-13,22.6,19.6,30,0,,166.2,10.1,54.4,1013.5,106
2020-08-14,21.5,17.1,26.1,3.8,,180.1,6.8,23.8,1014.8,128
2020-08-15,22.3,15.6,29.3,0,,273.4,5,21.6,1013.7,737
2020-08-16,23.2,15.5,32.1,0,,283.9,5.8,64.1,1010,691
2020-08-17,21,16.9,26.8,23.7,,198.4,7.6,28.1,1011.5,310
2020-08-18,21.3,16.5,26.6,0.1,,210.8,7.2,27.7,1012.3,497
2020-08-19,22.1,14.2,28.4,0,,228.6,4.7,18.7,1010.2,545
2020-08-20,26,18.9,33.8,0.1,,174.5,6.8,25.6,1008.8,685
2020-08-21,26.5,18.7,34.4,0,,199.7,9,32.8,1011.2,589
2020-08-22,22.5,19.8,26.9,1.2,,271,10.4,37.4,1018.2,299
2020-08-23,20.1,13.5,24.8,0,,243.9,11.2,41.4,1018.9,312
2020-08-24,18.6,12.4,25.4,0,,259.6,7.6,31.3,1017.6,463
2020-08-25,19.7,10.1,25.8,0,,207.3,8.6,29.2,1013,157
2020-08-26,22.5,13.1,27.3,0,,260,19.1,57.2,1014.9,732
2020-08-27,18.2,9.7,24.8,0,,204.1,5.8,17.3,1015.6,312
2020-08-28,17.6,13.5,20.7,11.3,,208.6,11.5,37.1,1006.1,34
2020-08-29,17.6,13.9,20.6,0,,210.6,10.8,29.5,1006.3,63
2020-08-30,14.4,12.9,15.1,22.5,,216.4,6.5,21.2,1010.5,0
2020-08-31,15.6,10.8,21.1,0.2,,215.7,8.3,28.8,1017.1,394
2020-09-01,15.4,12.2,20.7,0,,56.5,5.8,30.6,1016.8,96
2020-09-02,16.3,12.3,22.2,0,,35.5,6.8,25.6,1017.8,533
2020-09-03,17.8,10.2,24.8,0,,221.7,8.3,26.6,1021.9,617
2020-09-04,20.6,13.3,29.3,0,,210.2,7.2,23.8,1022.3,655
2020-09-05,19.4,13.2,25.2,0,,296.6,11.5,32.4,1018.1,293
2020-09-06,15.8,9.3,19.4,0,,34.7,8.3,28.1,1019.7,118
2020-09-07,14.3,6.7,22.1,0,,33.7,8.6,31.3,1023.3,721
2020-09-08,16,6.7,25.3,0,,301.2,4.7,17.3,1026.5,728
2020-09-09,17.8,8.6,27,0,,274.5,4.7,22.7,1022.7,723
2020-09-10,18.1,11.6,24.1,0,,24.3,9,30.6,1019.4,297
2020-09-11,19.5,13.3,26.1,0,,26.1,6.1,23.4,1016.4,702
2020-09-12,19.7,12.7,28.6,0,,232.7,5,17.6,1019.6,672
2020-09-13,19.4,11.4,28.3,0,,8.9,6.5,23.8,1024.8,698
2020-09-14,19.9,10.7,29.9,0,,291.8,4,13.3,1023.6,688
2020-09-15,21.6,12.2,31.6,0,,260.6,5,16.2,1020,697
2020-09-16,21.9,14.3,30.9,0,,313.5,5.8,23,1018.5,586
2020-09-17,19.3,13.9,24.8,0,,26.8,15.1,38.5,1021,635
2020-09-18,18.6,9.9,25.7,0,,25.3,9.4,26.6,1020.1,663
2020-09-19,17.9,10.5,25.8,0,,21.9,5.8,18.4,1017.1,509
2020-09-20,16.8,10.9,25.2,0,,25.1,6.1,22.7,1014.5,590
2020-09-21,17.8,8.8,26.7,0,,250.4,5,16.2,1014.5,665
2020-09-22,19.7,11.9,27.1,0,,229.2,6.5,22.7,1010.9,419
2020-09-23,19.2,13.6,23.7,0,,206.4,11.5,30.6,1008.2,287
2020-09-24,17.5,13.6,21.7,5.9,,221.7,11.2,37.4,1005.8,21
2020-09-25,11.5,9.4,14.5,6.7,,217.1,14,43.6,1002.6,6
2020-09-26,9.6,8.8,10.6,1,,235.5,22,49.3,1003.6,0
2020-09-27,9.7,4.3,13.9,3.8,,198.7,18.7,51.8,1004.3,136
2020-09-28,10.6,2.6,17.2,0.1,,244.8,8.3,30.2,1011.9,420
2020-09-29,12.1,7.3,15,6,,196.8,11.9,29.5,1018.4,0
2020-09-30,12.9,6.8,19.8,0,,255.7,5,15.8,1015.2,592
2020-10-01,12.9,7.5,20.4,1.4,0,209.1,10.1,32,1005.8,139
2020-10-02,13.6,9.2,17.6,0,0,31.8,9,30.6,991.4,27
2020-10-03,12,8.1,16.5,8.3,0,199.3,13.3,50.8,992.7,311
2020-10-04,13.6,10.1,17.6,2.2,0,211.1,21.6,73.8,999.1,268
2020-10-05,12.4,10.4,14.4,1.4,0,205,23.4,56.2,1006.2,4
2020-10-06,13.4,10.5,16.6,2,0,211.5,21.2,58,1008.2,33
2020-10-07,12.4,10.1,16.4,4.2,0,223,14,36.4,1016.6,123
2020-10-08,14.8,11.1,18.6,0,0,215.2,15.5,44.6,1021.8,49
2020-10-09,15.9,11.4,20.1,0,0,209.1,13,34.2,1020.5,138
2020-10-10,10.6,4.1,14,7.3,0,198,6.8,20.5,1022.5,82
2020-10-11,7.3,2.6,11.3,3.9,0,212,6.5,18.4,1021.7,49
2020-10-12,8,3.9,12.4,0.3,0,211.9,5.4,16.6,1021,86
2020-10-13,7.5,3,13.2,0,0,257.2,6.8,18.7,1013.6,284
2020-10-14,7.6,3.7,12.8,0,0,38.1,11.2,42.5,1013.7,189
2020-10-15,8.7,7.3,10.4,0.4,0,27.9,16.9,35.6,1015.1,0
2020-10-16,9.6,7.4,11.3,0.2,0,26.2,15.8,30.6,1018.4,0
2020-10-17,8.1,5.9,11.4,0.1,0,27.1,7.2,19.8,1020.1,15
2020-10-18,8.2,3.4,13.5,0,0,67.2,4,14.4,1023.6,298
2020-10-19,8.7,3.5,14.8,0,0,233.5,5,14,1022,485
2020-10-20,9.9,1.7,18.4,0,0,206.5,5.8,19.4,1014.8,168
2020-10-21,14.3,9.2,19,0,0,199.5,7.9,33.1,1010.8,27
2020-10-22,17.5,14.2,22,0.7,0,195.4,11.5,36.4,1015.6,6
2020-10-23,15,13.7,15.9,13.5,0,202.8,11.2,33.5,1014.7,0
2020-10-24,12.8,6.4,17.6,1.6,0,207.5,10.4,27.4,1017.5,209
2020-10-25,12.2,5,19.7,0.9,0,196.6,9.4,36.7,1008.5,368
2020-10-26,9.5,7.4,11.4,22.8,0,209.4,12.2,33.8,1007.6,0
2020-10-27,10.2,6.1,12.9,0,0,204.6,15.1,40.7,1011.4,271
2020-10-28,13.1,11.4,15.3,0.8,0,216,18.4,41.8,1014,62
2020-10-29,12.3,10.9,13.7,6.3,0,215.5,14.8,38.2,1020.9,0
2020-10-30,13.5,9.9,17,0,0,226,11.9,35.3,1025.3,97
2020-10-31,9.7,3.7,16.2,0,0,207.6,6.8,21.6,1023.1,536
2020-11-01,15,8.1,18.3,4.6,0,212.3,17.3,41.4,1018.6,0
2020-11-02,19,12.9,22,0,0,206.1,17.6,40.7,1017.2,4
2020-11-03,10.8,8.7,12.9,3.9,0,208.7,8.6,32,1025.6,0
2020-11-04,8,5.4,9.9,0.2,0,34.3,10.4,26.6,1031.4,0
2020-11-05,7.1,2.5,11.4,0,0,27.9,11.5,24.1,1035.8,382
2020-11-06,4.1,-0.3,10,0,0,30.4,5.8,16.9,1032,315
2020-11-07,3.6,-0.1,7.1,0,0,28.7,3.6,10.4,1026.8,13
2020-11-08,6.8,2.7,11.9,0,0,322.9,3.6,10.8,1025,29
2020-11-09,9.5,4.4,16,0.4,0,278.7,4,12.6,1024.4,490
2020-11-10,7.3,5.6,8.4,0.2,0,28.6,4,14.8,1027.2,0
2020-11-11,8,7.2,9.4,0.5,0,11.8,4,13.7,1025.9,0
2020-11-12,9.5,5.4,14.4,0.1,0,209.4,7.6,30.6,1022.1,48
2020-11-13,10.7,4.5,17.1,0.1,0,211.4,8.3,28.1,1021.1,40
2020-11-14,11.2,5.2,18.2,0,0,209.2,5.8,17.3,1019.7,488
2020-11-15,13.2,5,19.1,1.1,0,219.2,13.7,51.8,1013.2,372
2020-11-16,11.3,8.9,13.5,2.4,0,228.3,14.8,54.4,1020.5,58
2020-11-17,9.2,3,13.3,0,0,195.8,9.7,27,1028.9,297
2020-11-18,6.8,1,14.9,0,0,225.2,6.1,15.5,1026.5,482
2020-11-19,9.2,3.7,12.6,0.9,0,241.6,14,40,1026.4,47
2020-11-20,4.9,-1.6,8.8,0.5,0,14.1,7.6,21.6,1035.1,327
2020-11-21,-0.1,-3.1,4.5,0,0,223.8,5.4,16.2,1035.1,283
2020-11-22,1.6,-3.6,7.2,0,0,234.4,4.3,13.7,1030.6,331
2020-11-23,5.1,0.8,9.2,0,0,238.9,5,13.3,1030,30
2020-11-24,1.7,-2.1,3.8,0,0,142.9,4.7,11.2,1025.9,0
2020-11-25,1,-0.5,2.2,0,0,220.7,5.4,17.6,1022.3,0
2020-11-26,0.4,-2.2,2.6,0,0,74,4.7,12.6,1023.6,2
2020-11-27,2.7,0.6,7.2,0,0,47.9,5.8,15.8,1021,268
2020-11-28,1.2,-0.3,2.2,0,0,43.5,7.9,20.9,1020.1,0
2020-11-29,0.7,-4,4.4,0,0,45.6,9,23,1023.8,266
2020-11-30,-2.3,-7.4,2.9,0,0,239.4,5,31,1026.9,339
2020-12-01,1.9,0.4,3,5.2,0,193.6,13.7,38.2,1018.2,0
2020-12-02,2.3,1.1,3.4,0,0,22,10.1,21.6,1016.4,0
2020-12-03,3.1,1.3,6.5,0,0,189.6,11.9,33.1,1004.7,102
2020-12-04,5,1.9,8,4,0,199.8,9.4,37.8,990.3,0
2020-12-05,3.3,1.2,5.2,4.5,0,211.9,7.6,28.1,998.8,19
