date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2014-02-17,6.2,0.7,12.9,0,0,180.7,7.6,20.9,1016.3,534
2014-02-18,5.8,-0.7,12,0,0,200.4,6.1,18.4,1015.8,384
2014-02-19,7.8,4,12,0.2,0,200.1,8.6,22.3,1016.2,66
2014-02-20,8.6,2.5,13.1,1.9,0,192.5,11.9,34.9,1014.2,474
2014-02-21,8,1.7,11.4,0.7,0,211.1,14.4,58.3,1011.7,96
2014-02-22,6.2,3.3,9.4,1.5,0,200.2,14.4,45,1018.1,108
2014-02-23,7.2,1.6,12.6,0,0,168.4,6.8,21.6,1022.3,534
2014-02-24,6.6,-1.7,15.5,0,0,209.1,6.8,22,1017.2,582
2014-02-25,9.4,2.6,13.9,0,0,187.4,11.9,37.4,1014.3,252
2014-02-26,7.3,5.3,9.2,6.4,0,211.4,7.2,22.7,1017.5,0
2014-02-27,7.1,4.6,10.9,0.1,0,194.1,16.6,50.4,1018,402
2014-02-28,7.4,4.4,12.8,0.7,0,191,16.6,55.1,1005.2,306
2014-03-01,5.7,1.8,10.2,0,0,196.7,7.9,29.5,1002.8,132
2014-03-02,5.8,1.8,10.2,0,0,30.6,5.8,18,1004,324
2014-03-03,5.6,0.3,10.1,0,0,179.7,14,47.9,995.2,96
2014-03-04,4.7,-0.8,9.1,0,0,212.2,5.8,16.9,1004,36
2014-03-05,6,0.7,12,0,0,14.4,6.8,23.4,1018.7,456
2014-03-06,4.8,-2,13,0,0,27.1,7.9,29.2,1027.9,582
2014-03-07,5.5,-1.5,14.1,0,0,297.4,4.7,19.8,1027,588
2014-03-08,8.1,-1.9,16.5,0,0,353.2,9,29.5,1030.3,606
2014-03-09,8.6,0.4,17.1,0,0,72,6.8,20.9,1028.8,624
2014-03-10,7.7,-0.2,16.4,0,0,31.4,8.3,28.1,1023.5,624
2014-03-11,7.4,0,16.9,0,0,29.6,10.1,36.4,1025.9,552
2014-03-12,7.8,-0.8,17.1,0,0,21.5,5.8,22.7,1029.1,630
2014-03-13,8.1,-0.6,17.5,0,0,326.5,5,17.6,1028.2,636
2014-03-14,8.8,0.7,18.4,0,0,356.3,4,15.8,1025.9,618
2014-03-15,7.8,1.9,12.3,0.2,0,219,11.5,29.2,1024.5,0
2014-03-16,11.6,7.8,18,0,0,212.9,16.2,33.1,1023.5,270
2014-03-17,11.5,3.6,20.3,0,0,206.8,7.9,21.2,1021.9,660
2014-03-18,10.5,1.3,20.2,0,0,288,9,44.3,1018.3,378
2014-03-19,11.3,3.2,16.4,0,0,242,11.9,34.9,1026.3,294
2014-03-20,12.5,1.2,22.5,0,0,198.9,10.8,34.6,1019.1,672
2014-03-21,15.7,11.1,21.1,0.2,0,200.1,20.2,49.7,1012.9,318
2014-03-22,10,6.1,12.5,2.5,0,194.5,15.5,43.9,1007.8,0
2014-03-23,6.2,2.8,9,0,0,193.9,8.6,23,1008.9,30
2014-03-24,4.3,0.5,8.4,2.8,0,174.2,7.2,27.4,1013.5,162
2014-03-25,4.6,-1.5,10.5,0,0,122.5,5.8,34.2,1010.4,534
2014-03-26,4.6,-2.2,11,0.3,0,20.3,7.9,31.7,1011.3,384
2014-03-27,6.5,-2,14.2,0,0,305,6.8,28.4,1010.7,660
2014-03-28,9.2,0,17.1,0,0,258.3,6.8,22.7,1015,678
2014-03-29,10.7,1.2,20.1,0,0,17.6,6.8,22.3,1017.8,696
2014-03-30,11.3,2.2,21,0,0,,5.4,20.9,1015.9,582
2014-03-31,12.8,4.4,21,0,0,296,5.4,19.4,1014.3,570
2014-04-01,13.7,5.9,21.5,0,0,327.6,4.3,19.1,1011.8,486
2014-04-02,15,4.8,24,0,0,210.6,6.5,29.9,1007.4,594
2014-04-03,14.8,8.4,21.1,0,0,292.3,6.1,18.4,1004.2,18
2014-04-04,12.9,7.9,17.2,0,0,204.7,6.1,14.4,1006.3,0
2014-04-05,11.9,7.7,14.1,0.6,0,209.5,4.3,13.3,1015.3,0
2014-04-06,14.1,7.8,21.5,0,0,192.3,5.4,20.2,1019.6,492
2014-04-07,15,5.1,22.7,0,0,209.2,7.2,25.2,1016.8,486
2014-04-08,13.5,8.7,18.4,0.8,0,243.3,16.9,48.6,1019.7,258
2014-04-09,9.8,2.4,15.9,0,0,342.9,5.8,21.2,1026.4,738
2014-04-10,10.8,2,18.9,0,0,356.2,5.4,19.1,1021.6,744
2014-04-11,13.4,3.9,22.7,0,0,351.2,6.8,26.6,1016,726
2014-04-12,14.2,6.5,21.2,0,0,332.8,6.1,24.5,1015.9,630
2014-04-13,13.4,6.3,19.2,0,0,327.7,7.6,28.8,1019.5,642
2014-04-14,10.7,4.6,15.8,0,0,261.2,13.7,47.5,1020.1,294
2014-04-15,6.6,1.2,11.1,0,0,10.1,10.8,31.7,1025.8,504
2014-04-16,7.2,-0.9,15.7,0,0,38.2,10.1,50.4,1027.5,702
2014-04-17,9.3,-1.2,18.3,0,0,20.4,6.5,28.1,1020.8,750
2014-04-18,8.1,4.2,11.7,3.3,0,199.2,9.7,39.6,1013.4,66
2014-04-19,7,1.5,11.4,0.1,0,39,10.1,32.4,1011.3,0
2014-04-20,10.7,3.4,17.9,0,0,145,7.2,32.8,1005.5,216
2014-04-21,10.8,5.8,14.1,1,0,206.7,7.6,22.7,1005,12
2014-04-22,13.5,5.5,21.1,0,0,261.3,5,21.6,1012.1,540
2014-04-23,13,5.7,21.9,0.2,0,326.1,7.2,28.1,1018.4,486
2014-04-24,16,9.9,23.2,0.6,0,17.3,9.4,28.8,1015.6,666
2014-04-25,16,6.7,23.1,1.9,0,338.2,8.6,31.7,1010.7,618
2014-04-26,14.8,11.9,19.3,1.9,0,310.4,5.4,23.8,1011.3,228
2014-04-27,12.3,9.9,15.7,9.1,0,181.1,10.8,24.5,1009.3,126
2014-04-28,11.6,9.9,14,3.3,0,194,5.4,19.1,1011.1,0
2014-04-29,12.4,10.6,14.9,1.5,0,200.8,7.9,22.7,1012.8,24
2014-04-30,12.4,8.9,15.4,2.3,0,199.6,9.4,25.2,1011,12
2014-05-01,12.3,8.8,14.7,4.5,0,197.6,8.6,22,1012.1,6
2014-05-02,12.4,8.2,18.3,2.3,0,7.2,11.2,41.4,1013.2,168
2014-05-03,8.7,7,10.7,1,0,15.8,18,38.5,1021.2,0
2014-05-04,10.2,4.2,16.1,0,0,5.1,10.8,33.5,1021.5,804
2014-05-05,12.2,2.7,21.8,0,0,1.6,4.7,20.2,1016.5,804
2014-05-06,16.4,6.8,21.4,0,0,201.1,17.3,58.3,1013.1,204
2014-05-07,14.2,11.4,16.9,3.5,0,210.8,14.8,38.5,1015.2,192
2014-05-08,15.3,10.4,21,2.8,0,200.4,15.5,39.6,1016.5,288
2014-05-09,15.8,12.8,20.2,2.7,0,212.9,16.6,45.7,1016.8,306
2014-05-10,15.4,10.2,19,1.4,0,201.5,14.8,52.6,1014.1,66
2014-05-11,12.1,8.5,17.5,8.1,0,229.2,19.4,78.1,1011.5,276
2014-05-12,10.2,7.4,14.4,4.2,0,210.3,17.3,54.4,1015.3,138
2014-05-13,10.1,8.2,14.4,2.7,0,190.3,10.4,34.6,1018.4,222
2014-05-14,12.3,8.7,16.9,2.6,0,308.5,9,34.2,1027.2,552
2014-05-15,10.4,6.9,13.7,0.4,0,11,18,42.5,1031.2,612
2014-05-16,12.5,5.9,18.8,0,0,20.8,15.1,46.4,1026.9,444
2014-05-17,13.1,3.8,20.4,0,0,24.8,10.8,39.2,1020.2,828
2014-05-18,15.1,5.7,22,0,0,17.2,6.1,28.1,1013.3,858
2014-05-19,18.8,10.4,25.9,0,0,245.5,7.2,28.1,1008.4,690
2014-05-20,19.6,12,27.1,0,0,347.1,5.8,21.6,1011.5,492
2014-05-21,20.6,11.8,28.1,0,0,342.5,6.1,20.2,1010.1,654
2014-05-22,18.3,13.1,24.9,2.2,0,240.3,10.8,52.6,1010.1,504
2014-05-23,16.7,12.3,23.1,10.2,0,205.8,10.8,39.6,1011,630
2014-05-24,14.8,10.4,20.5,8,0,205.2,9.7,36.7,1016.7,486
2014-05-25,16.9,11,23.2,0,0,11.8,11.5,37.1,1017.7,558
2014-05-26,16.9,14.2,20.4,0,0,224.6,8.3,26.6,1014.2,108
2014-05-27,15.2,13.5,18.2,0,0,228.8,11.2,39.2,1013,6
2014-05-28,15.8,10.2,20.8,0,0,186.8,10.4,28.8,1013.1,324
2014-05-29,15.4,8.6,21.6,0,0,319.2,7.9,25.9,1015.1,504
2014-05-30,13.6,7.7,18.4,0,0,8.4,14.8,36.7,1019.5,336
2014-05-31,14.3,5,22.2,0,0,13.5,9,40,1020.3,768
2014-06-01,15.9,8.3,23.3,0,0,339.9,7.2,25.6,1018.9,294
2014-06-02,16.8,11.2,21.8,0,0,355,7.2,29.5,1017.6,468
2014-06-03,17,9.8,22.6,0,0,261.7,6.1,23,1014.6,486
2014-06-04,15.5,9.8,20.8,2.8,0,199.3,11.2,40.3,1009.9,132
2014-06-05,15.8,9.4,22.1,0,0,221.5,9,30.2,1015.3,606
2014-06-06,19,7.3,29.3,0,0,238.5,5.4,25.6,1015.5,852
2014-06-07,23.6,12.2,32.5,0,0,233.7,6.5,25.9,1015,816
2014-06-08,25.7,15.6,34.4,0,0,220.5,8.3,36,1016.5,870
2014-06-09,28.1,16.2,36.5,0,0,233.7,8.3,38.5,1015.2,858
2014-06-10,26.5,19.7,34.2,0,0,237.8,7.6,31.3,1016.7,576
2014-06-11,24.5,17,30.2,0,0,32.1,11.2,35.6,1021.8,822
2014-06-12,23,16.9,29.5,0,0,7.5,13.7,33.5,1022.2,696
2014-06-13,21,14.9,26.9,0,0,14.6,13.7,34.2,1018.9,672
2014-06-14,17.1,10.8,22.2,0,0,22,15.8,41.4,1017.8,552
2014-06-15,16.7,8.3,24.1,0,0,24.1,18,49.7,1018.4,720
2014-06-16,17.7,9,24.3,0,0,20,16.6,45.7,1017.9,732
2014-06-17,17.4,11.6,23.1,0.3,0,16.7,16.9,42.1,1018,624
2014-06-18,19,10.9,26,0,0,20.4,14.4,42.1,1017.6,696
2014-06-19,19.1,11.8,25.8,0,0,12.2,10.8,37.4,1017.4,822
2014-06-20,16.5,10.7,22.2,0,0,14.5,10.4,34.9,1017.8,246
2014-06-21,16.8,7.5,24.2,0,0,23.9,8.3,30.6,1017.7,894
2014-06-22,18.7,9.1,26.7,0,0,21.7,7.2,26.6,1018.4,768
2014-06-23,18.8,10.4,26.8,1,0,5.9,10.4,33.8,1018.4,564
2014-06-24,19.1,12.8,25.8,2.2,0,355.7,6.5,22.3,1015.4,678
2014-06-25,16.9,9.8,22.3,0,0,20.1,13.7,40,1012.5,738
2014-06-26,16.7,6.7,24.8,0,0,25.8,6.5,28.1,1013.9,894
2014-06-27,20.7,10.1,27,0.3,0,209.7,9,27,1014.9,522
2014-06-28,19.3,14.7,23.4,1.6,0,203.5,7.9,56.2,1011.8,84
2014-06-29,17.4,13.4,21.7,6.6,0,220.9,17.3,48.6,1010.3,78
2014-06-30,15.4,10.9,21.5,3.3,0,224.6,7.9,28.1,1016.9,204
2014-07-01,17.7,9,25.4,0,0,15.4,6.8,26.3,1017.1,744
2014-07-02,18.7,12.4,24.9,0,0,285.4,8.6,28.4,1019.8,696
2014-07-03,21.4,13.4,30,0,0,179.9,7.2,20.5,1022.1,882
2014-07-04,20.4,12.6,30.3,0.5,0,345.7,11.2,50.4,1012.1,336
2014-07-05,19.7,15.6,23.1,2.8,0,194.5,13.3,39.2,1012,54
2014-07-06,22.9,16.3,31,16.1,0,197.6,10.4,79.9,1010.7,612
2014-07-07,18.5,15,23,9.4,0,13.2,11.2,32.8,1014.6,222
2014-07-08,15.8,14.2,17.7,6.1,0,223.2,12.6,36,1011.6,0
2014-07-09,13.3,11.7,14.3,7,0,224.8,13,37.1,1011.7,0
2014-07-10,15,11.7,18.2,1.4,0,205.1,10.8,35.6,1010.5,0
2014-07-11,18.7,15.4,25.9,17.6,0,254.5,8.6,33.1,1013.2,204
2014-07-12,18.4,14.4,23.7,6.7,0,196.8,6.1,26.3,1013.6,108
2014-07-13,18.8,14.7,24.1,0.5,0,201.9,11.5,32.4,1011.8,234
2014-07-14,18.7,15.7,23.6,1.2,0,205.2,9,30.2,1015,192
2014-07-15,19.9,13.7,26,0,0,232.3,6.5,22.7,1020.7,846
2014-07-16,21.1,13.4,28.6,0,0,353,5.8,24.8,1021,858
2014-07-17,22.6,14.1,29.7,0,0,347.6,7.2,23.8,1019.9,876
2014-07-18,25.3,15.1,34.6,0,0,262.6,5.4,20.9,1016.2,864
2014-07-19,25.3,16,34,0,0,222.4,6.5,20.2,1011.6,726
2014-07-20,21,17,23.7,5.7,0,163.2,7.9,34.9,1011,48
2014-07-21,18.4,16.1,21.8,29.8,0,194.2,10.4,29.5,1012.9,6
2014-07-22,20.3,17.3,25.1,31.7,0,359.4,9.7,32.8,1013.9,90
2014-07-23,21.5,16.2,28.4,0,0,27.2,9,32.8,1013.6,642
2014-07-24,20.9,14,27.5,0,0,28,7.9,27.4,1011.7,810
2014-07-25,20.4,14.3,26.9,0.1,0,227,6.1,21.2,1012.1,516
2014-07-26,18.4,16.5,20,1.3,0,185.4,7.2,23.8,1014,78
2014-07-27,21.4,15.3,27.2,0,0,205.5,5.4,16.2,1015.5,492
2014-07-28,20.2,16.4,26.3,14.9,0,178.3,6.8,52.9,1011.4,108
2014-07-29,17.1,15.6,18.8,15.2,0,193.6,7.2,22.3,1009.6,0
2014-07-30,18.2,16.6,21.1,24.9,0,209.3,9,25.9,1011.3,6
2014-07-31,20.2,15.3,25.4,0,0,0,6.1,20.5,1014.6,588
2014-08-01,21.4,14.9,27.4,0.1,0,7.5,6.5,22.7,1010.2,756
2014-08-02,21.8,17.2,27.4,0.1,0,199.2,8.6,27,1008.1,282
2014-08-03,19.9,17,24.7,0,0,181,6.8,28.1,1012.1,96
2014-08-04,18.8,14.2,25.6,0.3,0,214.7,6.8,41.4,1016.2,462
2014-08-05,18.2,13.5,23.7,0,0,350.4,5.8,26.6,1019.3,354
2014-08-06,18.6,11.8,24.9,0,0,281.6,5,16.2,1017.2,510
2014-08-07,20.6,16.3,26.5,0.6,0,237.1,5.8,19.4,1015,396
2014-08-08,21.8,15.3,28.3,0,0,208.4,6.1,22.7,1012,678
2014-08-09,21.9,17.3,27.3,0.1,0,205,12.2,47.5,1012.2,492
2014-08-10,22,17,28.8,13.2,0,193.2,11.5,73.4,1009.3,222
2014-08-11,19.3,16.3,22.8,1.6,0,208.8,12.2,36.4,1015,468
2014-08-12,18.8,13.6,23.4,0,0,211.9,9.7,25.2,1014.1,486
2014-08-13,15.6,13.2,21.1,6.3,0,208.4,12.6,61.9,1008.1,144
2014-08-14,16.2,13.7,20.6,4.5,0,198.4,12.2,33.8,1013.7,204
2014-08-15,15.4,13.6,18.4,10.9,0,202.5,13,32,1015.4,132
2014-08-16,15.6,11.6,21.5,2.1,0,218.7,9,36.7,1020.9,270
2014-08-17,16.7,9.5,22.6,0,0,206.4,11.5,36.4,1016.4,498
2014-08-18,16.3,13.1,19.9,0,0,222.5,11.2,35.6,1012.1,12
2014-08-19,16.1,11.7,21.5,0.1,0,279.9,7.6,32,1013.7,414
2014-08-20,14.4,9.5,18.7,0,0,28.9,5.8,23,1017.1,378
2014-08-21,14.6,8.3,20.8,0.2,0,126,5.8,20.2,1017.7,642
2014-08-22,15.7,9.7,22.3,0,0,213.8,7.6,28.4,1015.7,486
2014-08-23,15.4,13,19.5,1.4,0,199.3,9.7,26.6,1016.1,228
2014-08-24,13.8,8.6,19.4,0.3,0,185.4,7.9,26.3,1020.3,432
2014-08-25,14.4,8.8,20.1,0.5,0,199.2,7.9,31,1016.1,60
2014-08-26,17.3,13.2,21.8,5.4,0,203.3,13.3,36.4,1007.5,6
2014-08-27,16.3,14.5,18.5,11.9,0,194.9,6.8,22,1015.2,12
2014-08-28,18.7,11,25.4,0,0,197.2,5.4,19.1,1017,636
2014-08-29,19.1,15.5,23.4,6.7,0,193.3,7.2,49.7,1017.3,96
2014-08-30,19,13.7,24.3,0,0,233.9,5.4,21.2,1018.8,468
2014-08-31,15.2,12,17.4,2.2,0,196.7,6.5,22.7,1016.9,84
2014-09-01,14.9,12.3,18.6,0.1,0,8.9,6.8,19.1,1020.7,108
2014-09-02,16.2,12.1,20.9,0,0,30.7,6.5,23.4,1020.7,264
2014-09-03,14.7,9.8,17.7,0,0,27.4,11.9,35.3,1018.9,18
2014-09-04,17.4,14.4,22,0,0,48.2,7.9,21.2,1016.2,222
2014-09-05,18.3,13.8,25,0,0,218.7,4.7,11.9,1014.4,282
2014-09-06,19,12.5,26.2,0,0,251.9,5,21.2,1012.9,600
2014-09-07,19.3,14,25.6,0,0,17.7,5.4,15.8,1013.9,552
2014-09-08,19.2,13.4,26.1,0,0,354,5,18,1015.5,666
2014-09-09,18.1,13.9,23.9,0,0,16.7,8.6,25.6,1017,480
2014-09-10,15.7,10.9,20.6,0,0,10.1,13.7,33.8,1016.5,552
2014-09-11,13.4,8.7,19.8,0.2,0,15,9.4,43.9,1016.4,408
2014-09-12,12.7,10.6,14.2,5.1,0,344,9.4,20.2,1018.7,0
2014-09-13,16.1,13.5,20.9,2.1,0,353,8.6,32.8,1020.4,60
2014-09-14,16.7,11.8,22.4,0,0,21.3,10.4,28.8,1017.8,264
2014-09-15,16,11,22.9,0,0,7.5,5,18,1015.2,408
2014-09-16,16.8,11.1,24,0,0,332.1,5,16.9,1014.2,492
2014-09-17,17.5,11.7,23.7,0.1,0,307.2,5.4,19.1,1011.7,324
2014-09-18,18.5,14.7,23.1,0.1,0,177.6,4.3,13.7,1011.6,12
2014-09-19,19.4,14.4,25.8,2.2,0,196.4,7.9,34.2,1013.5,258
2014-09-20,19.4,16.1,25.8,1.7,0,201.1,5.8,21.2,1015.3,366
2014-09-21,16.8,11,19,12.1,0,219.1,8.6,35.6,1016.5,0
2014-09-22,11.4,5.4,16.3,1.9,0,331,6.5,42.1,1021.4,126
2014-09-23,10.2,4.4,17.1,0,0,2,8.3,38.9,1020.6,642
2014-09-24,11,4.4,19.3,2.6,0,208,7.2,27,1015.3,306
2014-09-25,13,7.6,18,0.8,0,193.6,6.1,21.2,1021.2,222
2014-09-26,12.1,6.2,19.6,0,0,245.7,4.7,15.8,1026.2,498
2014-09-27,14.8,6.5,22.4,0,0,10.7,6.1,23.8,1026.6,642
2014-09-28,16.5,8.6,25.4,0,0,209.4,5,17.6,1024.7,642
2014-09-29,18.6,11.2,25.8,0.1,0,197.7,7.2,21.2,1024.4,420
2014-09-30,17.4,12.9,20.7,1.1,0,336,4,12.6,1025.6,12
2014-10-01,15.4,10.7,22.3,0,0,3,5,18.4,1026.7,450
2014-10-02,14.2,9.3,22.1,0,0,20.7,6.5,24.5,1027.3,348
2014-10-03,13.7,8.3,20.8,0,0,31.2,5.4,24.8,1023.8,378
2014-10-04,13.8,6,21.6,0,0,205.6,5.4,16.6,1017.4,522
2014-10-05,14.1,10,18.6,8.4,0,14,6.8,21.2,1015.3,276
2014-10-06,14.8,10.4,19.6,0,0,197.5,6.1,20.5,1011.9,342
2014-10-07,15,12.9,18.4,3,0,185.7,14,42.1,1008.9,0
2014-10-08,17.5,12.3,22.7,0.5,0,182.7,9,28.4,1009.2,24
2014-10-09,18.8,13.3,25.4,5.4,0,195.4,9.4,38.2,1009.5,126
2014-10-10,15.8,14.1,18.4,1.1,0,354,5.4,45,1015,0
2014-10-11,15.2,9.9,19.2,2.9,0,223.8,5.8,24.1,1014.8,24
2014-10-12,12.1,8.3,14.2,0.3,0,1.2,4.7,21.6,1012.5,0
2014-10-13,15.2,11.7,20,3.4,0,188.5,9.4,35.3,1008.7,84
2014-10-14,15.1,10,22,0,0,205.8,7.2,28.1,1009.4,546
2014-10-15,15.2,10,21.6,0.2,0,202.8,6.1,41,1008.5,306
2014-10-16,15.8,14.4,17.5,4.4,0,200.5,8.6,29.2,1009.6,6
2014-10-17,14.9,10.3,19.9,16.7,0,172.6,7.6,30.2,1015.9,276
2014-10-18,14.4,8.1,22.7,0,0,298.1,4.7,14.4,1021.2,576
2014-10-19,17.4,9.7,25.2,0,0,199.6,10.1,31.3,1020.8,534
2014-10-20,17.2,13.6,23.3,5.2,0,177.1,7.9,26.3,1018.9,102
2014-10-21,14,8.3,18.6,5.2,0,213.2,13.7,64.8,1013.2,102
2014-10-22,8.8,4.9,10.6,1.2,0,269.1,14.4,52.6,1021.6,12
2014-10-23,9.5,4.5,14,0,0,185.9,6.8,22.3,1025.3,192
2014-10-24,7.9,1.5,14.9,0,0,250.1,4.7,14,1022.1,330
2014-10-25,12.1,9.1,17,0.1,0,196.6,4.7,14.4,1021.3,144
2014-10-26,12.2,7,17.3,0.1,0,4.4,5.8,20.5,1025.4,384
2014-10-27,8.5,5.5,10.2,0,0,52.3,4.3,15.5,1025.5,0
2014-10-28,8,2.7,12.3,0,0,62.7,7.6,21.2,1020.8,186
2014-10-29,8.3,2,16.5,1,0,240,5,15.1,1019.7,510
2014-10-30,11.7,6.6,17.4,0.5,0,219.7,4.7,10.8,1024.5,192
2014-10-31,10.5,5.1,17.8,0,0,272.6,4.7,10.8,1025.4,462
2014-11-01,9.9,4.4,17,0,0,22.7,4,11.2,1022.9,438
2014-11-02,11.8,4.8,19.5,0,0,202.6,7.2,24.5,1017.5,438
2014-11-03,13.8,9.2,18.1,0.4,0,198.1,10.1,30.6,1006.8,108
2014-11-04,10.9,8.4,14.4,5.5,0,11.9,6.8,21.6,996.8,6
2014-11-05,7.6,6.7,8.6,21.1,0,190.3,7.2,22,1004.8,0
2014-11-06,6.9,3.5,11.7,0.2,0,211.7,6.1,18,1013.3,318
2014-11-07,7.1,1.1,10.1,0.7,0,190.1,9,32,1011.2,204
2014-11-08,9,3.1,15.4,0,0,222,6.8,22.7,1013,456
2014-11-09,6.4,1.9,10.5,0.4,0,312.4,5.8,15.1,1010.1,72
2014-11-10,8.3,5.2,11.4,2.6,0,195.6,4,11.9,1012.7,0
2014-11-11,6.7,5.1,7.3,0,0,0.8,5,22,1007.7,0
2014-11-12,7.9,6.7,9.3,4.4,0,229.4,4.3,13.3,1006.6,0
2014-11-13,9.7,7.2,11.8,2,0,274.3,5.4,16.9,1012.6,6
2014-11-14,8.9,5.6,12.7,0,0,201.7,5.4,15.1,1008.8,210
2014-11-15,9.6,7.3,12.7,16.2,0,266.7,5,23.8,1003.4,12
2014-11-16,9.8,7.9,13,11,0,194.1,10.4,30.6,1003.2,90
2014-11-17,8.8,7.1,11.2,3.5,0,136.3,5.4,16.2,1005.4,48
2014-11-18,8.7,7.3,12.9,0.8,0,220.9,5.4,14,1009.2,66
2014-11-19,7.5,1.8,11.8,0,0,181.5,5,14.8,1019.9,150
2014-11-20,4.4,1,6.1,0,0,50.8,5.4,16.2,1025.4,0
2014-11-21,6.9,5.1,9.7,0.2,0,340,4,12.6,1022.1,42
2014-11-22,5.6,3.2,6.9,0,0,299,4.3,12.6,1021.7,0
2014-11-23,5.4,3.9,6.7,0,0,138.4,4,11.9,1021.6,0
2014-11-24,8.7,4.9,13.7,0,0,359.3,9.4,29.9,1022.7,294
2014-11-25,7.6,6.4,9.2,0,0,355.6,8.3,21.2,1021.4,0
2014-11-26,7.3,5.6,10.4,0.3,0,9.3,5.4,14.8,1015.5,102
2014-11-27,6.7,5.4,8.2,0.3,0,357.5,4.7,18.7,1009.8,0
2014-11-28,5.1,1.4,7.2,0,0,357.3,9.7,25.9,1009.4,0
2014-11-29,3.9,3.4,4.5,0,0,14.2,6.8,16.6,1013.9,0
2014-11-30,3.6,2.6,4.3,0,0,13.1,6.1,14,1012.2,0
2014-12-01,3.9,2.8,5.2,0.4,0,16.7,9.7,22.3,1007.4,0
2014-12-02,2.8,1.9,3.7,0.7,0,359.2,9.7,18.4,1011.4,0
